487,227
191,227
262,227
80,227
155,227
591,227
481,268
411,268
324,268
192,268
123,268
566,268
746,268
73,268
775,268
575,268
75,268
664,268
272,268
656,268
246,268
461,268
586,268
89,268
257,268
481,13
411,13
192,13
123,13
566,13
746,13
73,13
775,13
575,13
75,13
664,13
272,13
656,13
246,13
461,13
314,13
586,13
89,13
257,13
358,130
566,130
775,130
465,130
479,130
262,130
222,130
599,130
670,130
542,130
260,113
305,113
219,113
136,113
606,113
605,113
186,113
260,169
305,169
219,169
136,169
606,169
605,169
186,169
286,65
358,65
639,65
746,65
338,65
446,65
83,65
581,65
239,65
415,65
288,65
505,65
250,65
240,65
278,255
263,255
83,255
773,255
775,255
132,255
347,255
672,255
254,255
711,255
636,255
45,255
224,232
278,232
263,232
83,232
773,232
775,232
132,232
347,232
672,232
254,232
711,232
636,232
45,232
772,146
278,146
431,146
775,146
477,146
132,146
595,146
447,146
613,146
207,146
292,146
264,146
704,146
355,146
730,146
212,146
335,146
286,201
358,201
406,201
254,201
240,201
643,117
328,117
278,117
123,117
352,117
474,117
746,117
497,117
265,117
708,117
148,117
465,117
654,117
222,117
76,117
705,117
155,117
380,117
256,117
212,117
393,117
457,117
722,117
658,117
162,117
758,117
368,243
230,243
775,243
662,243
180,243
69,243
557,243
448,243
45,243
758,243
123,239
746,239
92,239
312,239
376,239
156,239
330,239
180,239
415,239
262,239
128,239
435,239
456,239
648,211
388,211
139,211
510,211
530,211
446,211
750,211
81,211
176,211
189,211
166,211
754,211
590,211
65,211
67,211
26,211
282,159
358,159
652,159
230,159
409,159
312,159
353,159
504,159
191,159
469,159
449,159
35,159
627,159
459,159
339,18
358,18
295,18
137,18
728,18
775,18
247,18
180,18
460,18
412,18
597,18
599,18
155,18
606,18
488,18
658,18
96,18
279,51
399,51
645,51
455,51
75,51
366,51
310,51
247,51
465,51
589,51
52,51
633,51
211,51
30,51
684,51
448,51
746,240
759,240
775,240
581,240
195,240
207,240
305,240
634,240
465,240
284,240
189,240
551,240
385,141
236,141
391,141
746,141
132,141
469,141
412,141
385,150
236,150
391,150
132,150
469,150
412,150
123,86
746,86
775,86
575,86
739,86
347,86
241,86
720,86
617,86
656,86
180,86
327,86
461,86
769,86
434,86
355,86
136,86
100,86
386,86
706,86
495,86
423,86
515,86
123,106
746,106
775,106
575,106
739,106
347,106
241,106
720,106
617,106
656,106
180,106
327,106
461,106
769,106
434,106
355,106
136,106
100,106
386,106
706,106
495,106
423,106
515,106
512,166
14,166
302,166
746,166
252,166
750,166
239,166
708,166
518,166
686,166
51,166
222,166
107,166
288,166
95,166
557,166
423,166
26,166
680,166
658,166
442,166
94,9
126,9
645,9
775,9
31,9
764,9
254,9
610,9
460,9
34,9
461,9
155,9
303,9
253,9
8,9
585,9
186,9
48,9
123,136
746,136
775,136
575,136
739,136
347,136
241,136
720,136
617,136
656,136
180,136
327,136
461,136
769,136
434,136
355,136
136,136
100,136
386,136
706,136
495,136
423,136
515,136
612,145
249,145
481,145
214,145
224,145
358,145
746,145
645,145
775,145
708,145
75,145
254,145
607,145
465,145
222,145
294,61
114,61
672,61
664,61
305,61
176,61
284,61
730,61
667,61
758,61
302,191
358,191
510,191
500,191
376,191
581,191
36,191
75,191
254,191
698,191
47,191
452,191
150,191
685,191
262,191
38,191
356,191
456,191
332,191
482,191
557,191
6,93
174,93
391,93
302,93
419,93
295,93
593,93
352,93
510,93
360,93
436,93
363,93
62,93
92,93
376,93
775,93
497,93
340,93
317,93
650,93
739,93
132,93
375,93
402,93
319,93
283,93
664,93
254,93
321,93
558,93
755,93
569,93
619,93
163,93
589,93
479,93
760,93
462,93
238,93
222,93
493,93
528,93
72,93
99,93
155,93
5,93
355,93
498,93
287,93
606,93
748,93
386,93
718,93
288,93
482,93
542,93
730,93
89,93
380,93
423,93
515,93
84,93
547,93
393,93
266,93
208,93
251,93
413,93
201,93
145,93
658,93
499,93
91,93
6,87
174,87
391,87
302,87
419,87
295,87
593,87
352,87
510,87
360,87
436,87
363,87
62,87
92,87
83,87
376,87
775,87
497,87
340,87
317,87
650,87
739,87
132,87
375,87
402,87
319,87
283,87
664,87
254,87
321,87
558,87
755,87
569,87
619,87
163,87
589,87
479,87
760,87
462,87
238,87
222,87
493,87
528,87
72,87
99,87
155,87
5,87
355,87
498,87
287,87
606,87
748,87
386,87
718,87
288,87
482,87
542,87
730,87
89,87
380,87
423,87
515,87
84,87
547,87
393,87
266,87
208,87
251,87
413,87
201,87
145,87
658,87
499,87
91,87
6,144
391,144
302,144
419,144
295,144
593,144
352,144
510,144
360,144
436,144
363,144
62,144
92,144
83,144
376,144
775,144
497,144
317,144
650,144
739,144
132,144
375,144
402,144
319,144
283,144
664,144
254,144
321,144
558,144
755,144
569,144
619,144
397,144
163,144
589,144
479,144
760,144
462,144
238,144
222,144
493,144
528,144
72,144
99,144
155,144
5,144
355,144
498,144
287,144
606,144
748,144
386,144
718,144
288,144
482,144
542,144
730,144
438,144
89,144
380,144
63,144
515,144
84,144
547,144
393,144
266,144
208,144
251,144
413,144
201,144
145,144
658,144
499,144
91,144
192,172
391,172
555,172
529,172
358,172
123,172
259,172
126,172
474,172
33,172
741,172
775,172
511,172
132,172
641,172
672,172
254,172
64,172
699,172
3,172
382,172
518,172
231,172
506,172
552,172
246,172
589,172
449,172
753,172
769,172
627,172
588,172
456,172
8,172
332,172
89,172
515,172
429,245
512,245
385,245
309,245
474,245
775,245
672,245
228,245
254,245
392,245
330,245
39,245
364,245
235,245
346,245
89,245
380,245
48,245
96,245
632,245
758,245
429,246
512,246
385,246
309,246
474,246
775,246
672,246
228,246
254,246
392,246
330,246
39,246
364,246
235,246
346,246
89,246
380,246
48,246
96,246
632,246
758,246
429,60
512,60
385,60
309,60
474,60
775,60
672,60
228,60
254,60
392,60
330,60
39,60
364,60
235,60
346,60
89,60
380,60
48,60
96,60
632,60
758,60
429,49
512,49
385,49
309,49
474,49
775,49
672,49
228,49
254,49
392,49
330,49
39,49
364,49
235,49
346,49
89,49
380,49
48,49
96,49
632,49
758,49
481,33
338,33
132,33
42,33
764,33
763,33
702,33
313,33
543,33
5,33
63,33
746,257
225,257
230,257
775,257
581,257
21,257
708,257
320,257
397,257
270,257
747,257
372,257
224,62
116,62
397,62
153,216
582,216
519,216
325,216
263,216
265,216
427,216
247,216
331,216
191,216
449,216
760,216
414,216
107,216
245,216
89,216
551,216
86,216
307,216
145,216
735,241
14,241
302,241
358,241
474,241
254,241
204,241
666,241
293,241
479,241
262,241
128,241
155,241
456,241
332,241
557,241
294,100
746,100
775,100
286,20
614,20
123,20
746,20
312,20
260,20
82,20
589,20
155,20
107,20
706,20
85,20
692,20
505,20
667,20
48,20
448,20
758,20
286,46
614,46
123,46
746,46
312,46
260,46
82,46
589,46
155,46
107,46
706,46
85,46
692,46
505,46
667,46
48,46
448,46
758,46
703,48
70,48
60,48
589,48
243,48
703,259
70,259
60,259
589,259
456,259
243,259
405,259
225,212
775,212
462,212
76,187
758,187
772,118
385,118
193,118
402,118
81,118
176,118
131,118
315,118
190,118
711,118
270,118
107,118
59,118
323,118
261,118
109,118
413,118
772,219
385,219
193,219
402,219
81,219
176,219
131,219
315,219
190,219
711,219
270,219
107,219
59,219
323,219
261,219
109,219
413,219
358,108
731,108
78,108
775,108
698,108
558,108
176,108
247,108
465,108
589,108
551,108
251,108
658,108
96,108
6,217
174,217
391,217
302,217
419,217
295,217
593,217
352,217
510,217
360,217
436,217
363,217
62,217
92,217
376,217
775,217
497,217
317,217
650,217
739,217
132,217
375,217
402,217
319,217
283,217
254,217
321,217
558,217
755,217
569,217
619,217
163,217
589,217
479,217
760,217
462,217
238,217
222,217
493,217
528,217
72,217
99,217
155,217
5,217
355,217
498,217
287,217
606,217
748,217
386,217
718,217
288,217
482,217
542,217
730,217
438,217
89,217
380,217
63,217
515,217
84,217
547,217
393,217
266,217
208,217
251,217
413,217
201,217
145,217
658,217
499,217
91,217
14,29
123,29
645,29
775,29
751,29
476,29
682,29
305,29
589,29
449,29
515,29
14,139
123,139
775,139
751,139
476,139
682,139
305,139
589,139
449,139
515,139
369,202
358,202
746,202
497,202
564,202
444,202
595,202
176,202
180,202
155,202
380,202
557,202
223,231
113,231
474,231
530,231
669,231
66,231
750,231
146,231
228,231
187,231
760,231
327,231
262,231
155,231
644,231
401,231
380,231
145,231
632,231
478,231
758,231
223,196
113,196
474,196
530,196
669,196
66,196
750,196
146,196
228,196
187,196
760,196
327,196
262,196
155,196
644,196
401,196
380,196
145,196
632,196
478,196
758,196
249,155
411,155
324,155
696,155
125,155
302,155
123,155
559,155
126,155
746,155
312,155
775,155
751,155
379,155
39,155
370,155
314,155
586,155
413,155
145,155
658,155
45,155
758,155
249,109
411,109
324,109
696,109
125,109
302,109
566,109
559,109
126,109
746,109
312,109
775,109
751,109
379,109
39,109
370,109
314,109
586,109
413,109
145,109
658,109
45,109
648,115
388,115
139,115
510,115
530,115
446,115
750,115
81,115
607,115
176,115
189,115
166,115
754,115
590,115
65,115
67,115
26,115
358,233
197,233
312,233
681,233
775,233
132,233
319,233
274,233
155,233
136,233
362,233
627,233
323,233
501,233
89,233
551,233
358,69
197,69
312,69
681,69
775,69
581,69
132,69
319,69
476,69
274,69
262,69
299,69
155,69
136,69
362,69
627,69
323,69
501,69
89,69
551,69
411,235
58,235
614,235
352,235
281,235
189,235
760,235
412,235
414,235
210,235
627,235
661,235
632,235
758,235
6,273
170,273
399,273
492,273
376,273
708,273
75,273
172,273
254,273
305,273
552,273
719,273
191,273
183,273
147,273
129,273
211,273
627,273
181,273
205,273
89,273
774,273
48,273
668,273
491,273
192,27
675,27
746,27
775,27
132,27
146,27
305,27
180,27
433,27
155,27
5,27
136,27
387,27
307,27
658,27
476,156
228,156
254,156
377,156
227,156
450,156
331,156
70,156
433,156
599,156
160,156
658,156
621,156
411,195
286,195
225,195
775,195
353,195
606,195
303,195
346,195
697,195
329,195
159,195
48,195
350,195
39,198
394,198
706,198
39,249
706,249
324,260
192,260
391,260
555,260
529,260
358,260
123,260
259,260
126,260
474,260
225,260
33,260
741,260
511,260
132,260
641,260
672,260
254,260
64,260
699,260
3,260
382,260
518,260
231,260
609,260
506,260
552,260
246,260
589,260
449,260
753,260
769,260
627,260
588,260
456,260
8,260
332,260
89,260
257,260
515,260
324,250
192,250
391,250
555,250
529,250
358,250
123,250
259,250
126,250
474,250
33,250
741,250
775,250
511,250
132,250
641,250
672,250
254,250
64,250
699,250
3,250
382,250
518,250
231,250
506,250
552,250
246,250
589,250
449,250
753,250
769,250
627,250
588,250
456,250
8,250
332,250
89,250
257,250
515,250
199,229
260,229
16,229
651,229
465,229
322,229
747,229
367,8
192,230
675,230
746,230
775,230
132,230
146,230
305,230
180,230
155,230
5,230
136,230
387,230
307,230
658,230
358,266
566,266
775,266
465,266
479,266
262,266
222,266
599,266
670,266
542,266
643,19
411,19
388,19
757,19
391,19
749,19
445,19
295,19
731,19
182,19
68,19
746,19
83,19
168,19
575,19
739,19
132,19
292,19
733,19
687,19
219,19
308,19
327,19
222,19
5,19
355,19
136,19
606,19
605,19
323,19
386,19
468,19
329,19
547,19
266,19
771,19
237,19
76,208
758,208
696,213
367,213
230,213
708,213
651,213
131,213
39,213
589,213
597,213
136,213
627,213
160,213
123,114
746,114
402,114
3,114
262,114
41,114
505,114
358,223
467,223
137,223
197,223
616,223
775,223
476,223
247,223
450,223
414,223
271,223
658,223
389,16
735,16
436,16
645,16
647,16
312,16
416,16
4,16
476,16
305,16
549,16
547,16
109,16
646,45
775,45
606,45
411,167
735,167
358,167
25,167
707,167
217,167
260,167
635,167
755,167
219,167
222,167
7,167
627,167
606,167
482,167
495,167
691,167
26,167
145,167
286,107
728,107
775,107
651,107
180,107
760,107
414,107
705,107
63,107
243,107
165,107
758,107
608,110
410,110
728,110
775,110
651,110
180,110
760,110
705,110
63,110
250,110
165,110
758,110
575,71
75,71
254,71
698,71
366,71
185,71
107,71
579,237
679,237
592,237
302,237
474,237
775,237
379,237
204,237
414,237
433,237
37,237
606,237
605,237
413,237
145,237
448,237
512,263
233,263
267,263
775,263
132,263
347,263
708,263
148,263
333,263
651,263
702,263
394,263
188,263
38,263
65,263
117,263
557,263
251,263
771,263
478,263
45,263
758,263
512,112
267,112
775,112
132,112
347,112
708,112
148,112
333,112
651,112
702,112
394,112
188,112
38,112
65,112
117,112
557,112
251,112
771,112
478,112
45,112
758,112
512,189
58,189
267,189
775,189
132,189
347,189
708,189
148,189
651,189
702,189
394,189
188,189
38,189
65,189
251,189
771,189
478,189
45,189
758,189
510,90
746,90
306,90
263,90
267,90
641,90
402,90
239,90
708,90
247,90
552,90
187,90
180,90
469,90
52,90
185,90
356,90
288,90
590,90
335,90
658,90
661,90
358,83
406,83
379,83
708,83
717,83
521,83
327,83
262,83
711,83
337,83
84,83
579,92
701,92
358,92
399,92
614,92
752,92
184,92
193,92
78,92
750,92
708,92
653,92
320,92
487,92
191,92
262,92
80,92
155,92
591,92
145,92
273,92
45,92
579,25
701,25
399,25
614,25
752,25
184,25
193,25
78,25
750,25
708,25
653,25
320,25
487,25
191,25
262,25
80,25
155,25
591,25
145,25
273,25
643,190
779,190
592,190
746,190
62,190
345,190
455,190
775,190
260,190
366,190
176,190
609,190
326,190
128,190
271,190
299,190
155,190
5,190
615,190
303,190
30,190
89,190
684,190
212,190
765,190
109,190
448,190
643,128
779,128
592,128
746,128
62,128
345,128
455,128
775,128
260,128
366,128
176,128
609,128
326,128
128,128
271,128
299,128
155,128
5,128
615,128
303,128
30,128
89,128
684,128
212,128
765,128
109,128
448,128
389,132
10,132
295,132
223,132
731,132
474,132
432,132
755,132
649,132
460,132
412,132
493,132
43,132
5,132
627,132
557,132
587,132
658,132
499,132
158,21
223,21
524,21
157,21
281,21
189,21
589,21
109,21
48,21
237,21
45,21
758,21
194,203
411,203
571,203
358,203
49,203
230,203
716,203
265,203
664,203
465,203
605,203
545,203
771,203
611,203
101,203
695,102
123,102
721,102
474,102
746,102
118,102
683,102
751,102
319,102
283,102
42,102
227,102
235,102
744,102
76,102
498,102
253,102
542,102
109,102
159,102
48,102
661,102
668,102
695,111
295,111
123,111
721,111
474,111
746,111
118,111
683,111
751,111
319,111
283,111
42,111
227,111
235,111
744,111
76,111
498,111
253,111
542,111
109,111
159,111
48,111
661,111
668,111
695,85
123,85
721,85
474,85
746,85
118,85
683,85
751,85
319,85
283,85
42,85
227,85
235,85
744,85
76,85
498,85
253,85
542,85
109,85
159,85
48,85
661,85
668,85
502,41
312,41
376,41
132,41
254,41
187,41
606,41
605,41
542,41
378,41
84,41
48,41
448,41
411,168
324,168
192,168
123,168
566,168
746,168
775,168
575,168
75,168
272,168
656,168
246,168
461,168
314,168
89,168
257,168
481,274
411,274
324,274
192,274
123,274
566,274
746,274
775,274
575,274
75,274
272,274
656,274
246,274
461,274
314,274
89,274
257,274
224,135
286,135
199,135
14,135
529,135
358,135
566,135
126,135
474,135
225,135
345,135
741,135
712,135
775,135
132,135
641,135
57,135
75,135
672,135
64,135
3,135
305,135
231,135
703,135
187,135
460,135
326,135
589,135
80,135
753,135
670,135
136,135
588,135
403,135
8,135
332,135
346,135
515,135
289,135
224,158
286,158
199,158
14,158
529,158
358,158
566,158
474,158
345,158
741,158
775,158
132,158
57,158
75,158
672,158
64,158
3,158
305,158
231,158
703,158
187,158
460,158
326,158
589,158
753,158
136,158
588,158
403,158
8,158
332,158
346,158
515,158
289,158
224,75
286,75
199,75
14,75
529,75
358,75
566,75
126,75
474,75
225,75
345,75
741,75
775,75
132,75
641,75
57,75
75,75
672,75
64,75
3,75
305,75
231,75
703,75
187,75
460,75
326,75
589,75
80,75
753,75
670,75
136,75
588,75
403,75
8,75
332,75
346,75
515,75
289,75
224,207
286,207
199,207
14,207
529,207
358,207
566,207
126,207
474,207
345,207
741,207
775,207
132,207
57,207
75,207
672,207
64,207
3,207
305,207
231,207
703,207
187,207
460,207
326,207
80,207
753,207
670,207
136,207
588,207
403,207
8,207
332,207
346,207
515,207
289,207
286,186
199,186
14,186
529,186
358,186
566,186
474,186
345,186
741,186
775,186
132,186
57,186
75,186
672,186
3,186
305,186
231,186
703,186
187,186
460,186
136,186
588,186
403,186
332,186
346,186
515,186
289,186
391,84
358,84
614,84
419,84
530,84
83,84
775,84
708,84
42,84
254,84
449,84
93,84
76,84
155,84
89,84
365,84
515,84
547,84
48,84
621,84
6,30
391,30
358,30
83,30
132,30
708,30
254,30
93,30
76,30
155,30
89,30
6,142
391,142
358,142
83,142
132,142
708,142
42,142
254,142
155,142
89,142
515,142
391,50
358,50
614,50
419,50
530,50
83,50
775,50
708,50
42,50
254,50
449,50
93,50
76,50
155,50
365,50
515,50
547,50
48,50
621,50
6,171
391,171
358,171
614,171
419,171
530,171
83,171
775,171
708,171
42,171
254,171
70,171
449,171
93,171
76,171
155,171
107,171
89,171
365,171
515,171
547,171
48,171
621,171
408,143
116,143
616,143
319,143
662,143
176,143
760,143
136,143
107,143
606,143
605,143
542,143
84,143
622,143
758,143
286,68
358,68
639,68
746,68
338,68
446,68
83,68
581,68
239,68
415,68
288,68
250,68
240,68
389,127
10,127
295,127
223,127
731,127
474,127
432,127
708,127
755,127
649,127
460,127
412,127
493,127
43,127
5,127
627,127
605,127
557,127
587,127
658,127
499,127
170,220
614,220
746,220
776,220
155,220
71,220
505,220
90,220
620,220
658,220
358,56
406,56
379,56
708,56
15,56
717,56
262,56
711,56
337,56
557,56
84,56
761,56
385,124
278,124
294,124
731,124
309,124
297,124
416,124
775,124
198,124
283,124
664,124
507,124
131,124
490,124
356,124
136,124
693,124
89,124
380,124
515,124
526,124
478,124
101,124
385,228
278,228
294,228
731,228
309,228
297,228
416,228
775,228
198,228
283,228
664,228
507,228
131,228
490,228
356,228
136,228
693,228
89,228
380,228
515,228
526,228
478,228
101,228
385,122
278,122
294,122
309,122
297,122
416,122
775,122
198,122
283,122
664,122
131,122
490,122
356,122
136,122
693,122
89,122
380,122
515,122
526,122
478,122
385,121
278,121
294,121
309,121
297,121
416,121
775,121
198,121
283,121
664,121
131,121
490,121
136,121
693,121
89,121
380,121
515,121
526,121
478,121
388,34
385,34
3,34
458,34
460,34
271,34
549,34
136,34
605,34
557,34
1,34
216,105
290,105
746,105
193,105
317,105
726,105
708,105
617,105
176,105
649,105
180,105
395,105
9,105
5,105
355,105
287,105
605,105
268,105
346,105
428,105
505,105
771,105
290,74
263,74
709,74
132,74
195,74
720,74
98,74
755,74
189,74
200,74
414,74
222,74
270,74
691,74
722,74
367,179
746,179
775,179
344,179
176,179
651,179
155,179
287,179
605,179
216,218
290,218
746,218
193,218
168,218
317,218
726,218
708,218
617,218
176,218
649,218
180,218
395,218
9,218
5,218
355,218
136,218
287,218
605,218
268,218
346,218
428,218
771,218
388,123
614,123
721,123
476,123
133,123
24,123
595,123
682,123
359,123
227,123
666,123
606,123
605,123
495,123
643,44
192,44
103,44
746,44
436,44
320,44
366,44
377,44
218,44
155,44
590,44
585,44
454,44
196,44
286,178
385,178
749,178
746,178
193,178
132,178
568,178
753,178
155,178
413,178
775,17
149,17
664,17
47,17
704,17
156,17
219,17
180,17
189,17
654,17
412,17
262,17
155,17
775,205
149,205
664,205
47,205
704,205
156,205
219,205
180,205
189,205
654,205
412,205
262,205
155,205
695,148
555,148
752,148
728,148
581,148
651,148
437,148
703,148
760,148
456,148
557,148
48,148
192,32
385,32
295,32
254,32
204,32
155,32
250,32
621,32
170,162
746,162
750,162
775,162
195,162
450,162
590,162
423,162
13,238
192,238
779,238
158,238
440,238
421,238
746,238
645,238
775,238
132,238
366,238
204,238
776,238
665,238
293,238
327,238
420,238
43,238
355,238
486,238
501,238
515,238
505,238
250,238
778,238
621,238
13,22
192,22
779,22
158,22
440,22
421,22
746,22
645,22
775,22
132,22
366,22
204,22
776,22
665,22
293,22
327,22
420,22
43,22
355,22
486,22
501,22
515,22
505,22
250,22
778,22
621,22
367,253
132,253
453,253
264,253
332,253
14,236
663,236
225,236
775,236
717,236
2,236
386,236
515,236
621,236
643,91
411,91
388,91
757,91
391,91
749,91
445,91
295,91
731,91
182,91
68,91
746,91
83,91
168,91
575,91
739,91
132,91
292,91
733,91
687,91
219,91
308,91
327,91
222,91
5,91
355,91
136,91
606,91
605,91
323,91
386,91
468,91
329,91
547,91
266,91
771,91
768,91
237,91
367,272
746,272
775,272
344,272
176,272
651,272
155,272
287,272
605,272
358,181
406,181
708,181
15,181
717,181
