,Seqname,0,1,2,3,4
129,lcl_Gmax_Glyma.05G092200.1,46.213793,9.647516,-0.672414,13509.4336,3.146532
130,lcl_Gmax_Glyma.03G179400.1,41.063725,5.064889,0.278431,11809.5639,3.36785
131,CNT2087934,57.019444,9.520772,-0.152778,3875.3622,2.610706
132,CNT2085416,59.541463,7.999576,0.37561,4743.6605,2.773778
133,lcl_Mtruncatula_Medtr4g124240.1,34.912,4.762391,0.52,11174.7881,3.370599
134,lcl_Mtruncatula_Medtr3g050170.1,46.661765,9.099019,0.35098,11458.4571,3.100476
135,lcl_Gmax_Glyma.04G168400.1,43.336957,6.479099,-0.244565,10560.1359,3.212421
136,lcl_Gmax_Glyma.15G180100.1,57.029268,6.93995,0.078049,9305.5922,3.127711
137,CNT2085227,26.757895,5.623502,0.338596,6697.7225,3.076285
138,CNT2085564,79.730909,9.860327,0.338182,6227.1303,2.801084
139,lcl_Mtruncatula_Medtr4g075355.1,19.117021,10.018081,-0.293617,10447.1199,3.018628
140,lcl_Mtruncatula_Medtr1g107440.2,32.102655,9.484476,-0.59469,13182.0262,3.143281
141,lcl_Gmax_Glyma.09G111500.1,58.523636,10.762948,-0.794545,12630.3218,3.069853
142,lcl_Gmax_Glyma.01G083400.3,23.418684,4.050028,1.219737,9095.5945,3.351566
143,CNT2087239,42.390244,4.93575,0.29878,8686.87,3.245757
144,CNT2088028,26.017143,10.436996,-0.611429,4329.0432,2.618862
145,lcl_Mtruncatula_Medtr8g105220.1,50.016795,8.691579,0.169231,9021.6251,3.016604
146,lcl_Mtruncatula_Medtr8g095630.2,57.509615,7.870188,-1.034615,11244.2814,3.15525
147,lcl_Gmax_Glyma.01G175700.8,49.742289,10.15643,0.181928,9747.5544,2.982607
148,CNT2085517,44.178788,5.505107,-0.136364,3921.3904,2.853284
149,CNT2085304,39.144737,8.304769,0.763158,4478.3137,2.732592
150,lcl_Mtruncatula_Medtr5g070595.1,55.173973,6.523604,0.167123,8431.7599,3.111766
151,lcl_Mtruncatula_Medtr0152s0100.1,27.214912,6.051102,-0.559649,13414.9421,3.34595
152,lcl_Gmax_Glyma.20G055100.1,68.856757,9.653125,-0.154054,8494.8753,2.944982
153,lcl_Gmax_Glyma.06G214300.1,74.935,6.390829,-0.17,11755.3369,3.264914
154,CNT2088598,10.061702,4.59375,-0.293617,4960.5093,3.033761
155,NONATHT001101,10.061702,4.59375,-0.293617,4960.5093,3.033761
156,lcl_Mtruncatula_Medtr6g445270.1,30.188776,9.181346,-0.271429,10873.343,3.073823
157,lcl_Mtruncatula_Medtr8g022410.1,47.414706,9.483058,0.079412,7719.831,2.911193
158,lcl_Gmax_Glyma.20G152700.1,62.240476,10.274471,-0.702381,4761.3896,2.66691
159,NONATHT000900,54.991939,10.02543,0.088776,11584.5977,3.063154
160,lcl_Athaliana_AT4G03660.1,36.21,10.702219,-0.291,11742.6994,3.04069
161,lcl_Mtruncatula_Medtr7g100315.1,42.549412,10.701961,-1.330588,10369.9451,2.986761
162,lcl_Mtruncatula_Medtr1g086180.2,40.080645,4.477287,-0.129032,10463.8553,3.368863
163,lcl_Gmax_Glyma.10G185300.1,64.788732,5.612305,-0.416901,8107.259,3.160033
164,lcl_Gmax_Glyma.02G087300.1,41.750152,7.947743,-0.234848,7726.7467,2.988199
165,NONATHT002394,41.750152,7.947743,-0.234848,7726.7467,2.988199
166,lcl_Athaliana_AT5G09830.1,43.504301,5.589171,-0.495699,10374.7297,3.268863
167,lcl_Mtruncatula_Medtr6g015655.1,32.401078,4.445571,-0.645098,11166.0784,3.400146
168,lcl_Mtruncatula_Medtr1g107440.5,32.102655,9.484476,-0.59469,13182.0262,3.143281
169,lcl_Gmax_Glyma.15G174200.1,36.555462,10.502238,0.530252,12241.3271,3.066919
170,lcl_Gmax_Glyma.17G146200.1,82.218293,9.538243,0.558537,8011.1637,2.924744
171,CNT2087701,74.945833,9.223186,-0.289583,5530.4411,2.778603
172,lcl_Athaliana_AT4G03732.1,24.693103,10.210906,0.35,6734.0249,2.819868
173,lcl_Mtruncatula_Medtr6g034970.1,29.56699,10.617056,-0.633981,11879.4746,3.049181
174,lcl_Gmax_Glyma.08G256500.1,64.165909,10.236564,-0.561364,5200.2121,2.706721
175,lcl_Gmax_Glyma.03G143300.1,50.701205,11.853689,-0.550602,9443.7783,2.901837
176,NONATHT001659,50.701205,11.853689,-0.550602,9443.7783,2.901837
177,CNT2087553,45.728571,9.302868,-1.685714,2615.9566,2.450555
178,lcl_Mtruncatula_Medtr7g062880.1,33.850893,5.537164,0.13125,12489.3417,3.353445
179,lcl_Mtruncatula_Medtr4g106400.1,57.99537,5.703304,-0.492593,12523.864,3.34181
180,lcl_Gmax_Glyma.04G217600.1,48.966667,9.250778,-0.232143,9235.4966,2.999717
181,lcl_Gmax_Glyma.03G084100.2,25.936364,9.773165,-0.303896,8751.1569,2.952515
182,lcl_Athaliana_AT3G42714.1,42.405882,8.500108,1.864706,2045.5919,2.383195
183,CNT2087606,49.123846,4.050028,1.876923,1580.8827,2.592553
184,lcl_Mtruncatula_Medtr4g016600.1,68.556747,10.008668,-0.119277,9344.6982,2.970654
185,lcl_Gmax_Glyma.12G073600.1,29.9948,9.995065,0.408,8453.0134,2.927739
186,lcl_Athaliana_AT3G43900.1,26.875,8.928694,-0.519048,9552.8312,3.02975
187,lcl_Athaliana_AT5G55850.3,50.641053,7.747575,-0.923158,10466.6439,3.130963
188,lcl_Mtruncatula_Medtr4g013250.1,30.113208,5.274056,-0.161321,12348.0106,3.369638
189,lcl_Gmax_Glyma.18G229200.1,36.655682,9.454111,-0.629545,9727.0684,3.012783
190,lcl_Gmax_Glyma.01G175700.4,56.626951,10.237402,0.241463,9438.1755,2.965169
191,CNT2085615,78.553448,7.979075,-0.110345,6319.3174,2.899266
192,lcl_Athaliana_AT1G48200.1,29.183051,8.708599,-0.104237,12865.7256,3.16978
193,lcl_Mtruncatula_Medtr2g055030.1,38.555446,7.702104,0.641584,11212.1786,3.163379
194,lcl_Gmax_Glyma.01G068300.1,38.193694,10.270217,-0.704505,12809.6772,3.096307
195,lcl_Gmax_Glyma.17G191700.1,31.104396,6.957911,0.027473,10675.1611,3.186179
196,CNT2086703,85.272414,8.517063,-0.451724,3453.9904,2.609101
197,lcl_Athaliana_AT3G45245.1,50.558621,9.411756,0.343966,12918.4605,3.137856
198,lcl_Mtruncatula_Medtr2g028460.1,33.910758,4.800587,0.121212,7249.3386,3.179292
199,lcl_Gmax_Glyma.14G029900.1,59.998611,10.21458,0.102778,8257.7672,2.908179
200,lcl_Gmax_Glyma.16G092300.1,57.446226,10.586563,0.029245,11939.7675,3.052626
201,At5NC025190,57.394186,5.990625,0.112791,9521.7321,3.201517
202,CNT2086762,0.0,0.0,0.0,0.0,0.0
203,lcl_Mtruncatula_Medtr1498s0010.1,61.70597,9.29597,-0.847761,7423.2078,2.90284
204,lcl_Gmax_Glyma.14G165100.1,23.802941,5.62498,0.030392,11510.2835,3.311177
205,lcl_Gmax_Glyma.18G290700.4,43.490323,8.932433,-0.26129,6650.5526,2.872471
206,NONATHT001810,68.766387,9.180959,-0.418487,13380.3203,3.163876
207,CNT2087964,70.463333,9.976434,-0.706667,3276.7247,2.517785
208,lcl_Mtruncatula_Medtr2g026800.1,54.348077,10.08977,-0.414423,11956.8394,3.074101
209,lcl_Mtruncatula_Medtr3g466420.1,46.413187,7.908804,-0.248352,10196.4631,3.110675
210,lcl_Gmax_Glyma.01G063400.1,37.130263,7.867158,0.65,8638.3598,3.041009
211,lcl_Gmax_Glyma.U034900.1,30.06125,11.567514,-0.74875,8686.7021,2.876193
212,lcl_Athaliana_AT3G60650.1,41.517757,9.842469,-1.398131,12215.5072,3.094157
213,CNT2089042,32.518182,8.360985,0.818182,3878.7579,2.66737
214,lcl_Mtruncatula_Medtr5g027710.1,49.0431,7.725294,-0.032,12306.1826,3.202481
215,lcl_Gmax_Glyma.18G264800.1,55.286735,10.100084,-0.17449,10816.1811,3.030154
216,lcl_Gmax_Glyma.13G202700.1,31.315126,8.644195,-0.331092,13377.4647,3.18993
217,AtR8,31.315126,8.644195,-0.331092,13377.4647,3.18993
218,NONATHT002762,65.95,5.670394,0.186765,7621.6364,3.128758
219,lcl_Mtruncatula_Medtr5g018340.1,59.888,9.216545,-0.556,8711.9487,2.976006
220,lcl_Gmax_Glyma.17G258800.1,50.458716,9.128739,0.506422,11640.4813,3.105901
221,lcl_Gmax_Glyma.10G098800.1,51.527632,11.891403,-0.618421,8308.4474,2.844908
222,lcl_Athaliana_AT2G13272.1,46.544706,9.983719,-0.503529,10018.7639,3.001954
223,lcl_Athaliana_AT4G04165.1,46.158,4.202357,-0.467,10913.9291,3.414655
224,lcl_Mtruncatula_Medtr2g062810.1,76.512987,7.950644,-0.411688,8721.7184,3.040595
225,lcl_Gmax_Glyma.12G221300.1,42.467708,5.080292,-0.326042,11095.4578,3.339455
226,CNT2087835,22.663934,8.338164,-0.059016,6932.9356,2.920369
227,NONATHT002444,22.663934,8.338164,-0.059016,6932.9356,2.920369
228,lcl_Mtruncatula_Medtr7g068490.1,53.474286,5.745649,0.115238,12224.2268,3.328086
229,lcl_Mtruncatula_Medtr8g074520.1,73.322581,7.141046,-0.663441,10487.6603,3.167212
230,lcl_Gmax_Glyma.11G176100.1,69.794915,9.429936,-0.515254,13431.1595,3.15391
231,CNT2085718,9.06,10.000868,0.986667,1813.2739,2.260814
232,CNT2085555,59.544578,11.598201,-0.508434,9454.9181,2.9118
233,lcl_Mtruncatula_Medtr6g012320.1,41.103563,9.875348,-1.018391,9961.0106,3.004181
234,lcl_Gmax_Glyma.03G212600.1,41.95679,9.132672,0.348148,9232.9922,3.005174
235,CNT2085467,64.128169,5.145543,-0.6,8406.3033,3.21344
236,NONATHT000309,64.128169,5.145543,-0.6,8406.3033,3.21344
237,lcl_Mtruncatula_Medtr5g007070.1,37.493814,9.479447,-0.463918,10967.5493,3.063702
238,lcl_Gmax_Glyma.19G246900.1,39.143529,8.374975,-0.096471,9687.2049,3.06359
239,lcl_Gmax_Glyma.19G157900.1,25.634746,9.44573,0.979661,13414.0608,3.15263
240,NONATHT000112,38.468539,9.98417,0.11236,10123.6618,3.006454
241,lcl_Athaliana_AT5G63460.3,46.636364,7.88205,-0.717172,10705.7784,3.133299
242,lcl_Mtruncatula_Medtr1g056455.1,28.711304,6.725553,-0.183478,12893.5934,3.282872
243,lcl_Gmax_Glyma.05G081700.1,59.271429,8.89762,-0.976923,10006.149,3.051379
244,lcl_Gmax_Glyma.10G242900.1,23.545,9.148789,0.925,7045.4357,2.887108
245,CNT2086689,66.274528,9.617732,0.264151,10655.0919,3.044876
246,CNT2086464,46.2625,10.786415,0.89,4341.213,2.605812
247,lcl_Mtruncatula_Medtr7g071330.1,43.061702,9.443474,-0.644681,10334.6258,3.03956
248,lcl_Gmax_Glyma.17G260600.1,31.844898,6.587889,-0.507143,11232.7749,3.231995
249,lcl_Athaliana_AT3G13275.1,57.694203,8.232564,0.647826,7384.7448,2.953284
250,CNT2088952,0.0,0.0,0.0,0.0,0.0
251,lcl_Mtruncatula_Medtr4g057575.1,63.423423,6.424989,-0.409009,13099.7096,3.309602
252,lcl_Gmax_Glyma.06G301400.1,58.862136,10.158815,0.527184,12226.404,3.080816
253,lcl_Athaliana_AT4G03040.1,61.902174,6.077873,-0.086957,10381.0069,3.232742
254,NONATHT001026,61.902174,6.077873,-0.086957,10381.0069,3.232742
255,lcl_Mtruncatula_Medtr5g080060.1,38.583333,9.966313,-0.669444,8267.8094,2.919379
256,lcl_Gmax_Glyma.02G299800.1,25.588298,6.26152,0.453191,10625.2832,3.229917
257,lcl_Gmax_Glyma.02G106000.7,41.187736,4.507071,-0.240566,12063.2854,3.427733
258,CNT2085955,79.258387,5.497945,-0.406452,3697.247,2.828323
259,APOLO,79.258387,5.497945,-0.406452,3697.247,2.828323
260,lcl_Mtruncatula_Medtr4g132873.1,46.893548,10.502238,-0.616129,10502.988,3.000465
261,lcl_Mtruncatula_Medtr4g006610.1,85.510169,8.773196,-0.70678,6765.5706,2.887709
262,lcl_Gmax_Glyma.01G006200.1,24.440541,9.00554,-1.032432,7904.7602,2.943873
263,lcl_Athaliana_AT1G47885.1,43.474766,6.47944,0.05514,11834.5512,3.261852
264,CNT2085628,0.0,0.0,0.0,0.0,0.0
265,lcl_Mtruncatula_Medtr5g008670.1,55.147761,9.037517,0.464179,7138.2431,2.898092
266,lcl_Mtruncatula_Medtr4g035885.1,19.947876,6.056843,-0.041593,12749.5552,3.323455
267,lcl_Gmax_Glyma.13G014600.1,59.553,10.246428,-0.662,11116.612,3.0358
268,lcl_Athaliana_AT1G36400.1,54.439744,5.517156,-0.14359,8898.96,3.207893
269,NONATHT002963,54.439744,5.517156,-0.14359,8898.96,3.207893
270,lcl_Mtruncatula_Medtr1g040775.1,36.118987,4.889142,-0.506329,8551.5294,3.243059
271,lcl_Gmax_Glyma.09G057600.1,37.240845,7.947421,-0.705634,8075.1955,3.007354
272,lcl_Gmax_Glyma.05G064400.3,90.877064,9.299967,0.155046,10705.1495,3.061488
273,CNT2084811,60.721739,10.712921,-0.5,5488.2922,2.710376
274,CNT2088029,65.345455,5.937594,0.168182,2601.0492,2.642528
275,lcl_Mtruncatula_Medtr6g015177.1,71.464198,10.299098,-1.159259,9693.0726,2.974123
276,lcl_Mtruncatula_Medtr5g074570.1,78.582692,10.310187,0.364423,11078.9658,3.031637
277,lcl_Gmax_Glyma.15G079400.1,40.675789,8.362855,0.626316,10570.5576,3.102087
278,lcl_Gmax_Glyma.11G157900.1,50.673467,4.917619,-0.006667,8866.2469,3.256226
279,CNT2088609,80.115,9.304416,-1.165,2384.7574,2.410446
280,CNT2088352,-0.57,11.16594,-0.1,3491.1812,2.496464
281,lcl_Mtruncatula_Medtr1g053175.1,38.292308,9.300548,-0.159341,10790.2288,3.064896
282,lcl_Gmax_Glyma.09G065500.1,51.80396,4.882549,0.706931,11535.3018,3.373566
283,lcl_Gmax_Glyma.11G013200.3,38.850467,4.73005,-0.431776,11662.8545,3.392115
284,NONATHT002473,38.850467,4.73005,-0.431776,11662.8545,3.392115
285,CNT2089170,63.366667,5.822609,-0.151852,3346.8272,2.760271
286,lcl_Mtruncatula_Medtr8g052495.1,34.896774,9.734033,1.156989,9944.0386,3.009695
287,lcl_Mtruncatula_Medtr8g022770.3,28.090917,9.662667,-0.477064,12526.3536,3.113063
288,lcl_Gmax_Glyma.06G267100.1,27.457265,7.719838,-0.27094,13431.266,3.240758
289,lcl_Gmax_Glyma.11G172700.1,105.909783,11.437159,-0.957609,9614.7334,2.925135
290,lcl_Athaliana_AT4G23432.1,72.481828,8.864935,-0.260215,10601.0218,3.078035
291,CNT2086640,52.934615,9.2384,1.067308,5681.7889,2.789594
292,lcl_Mtruncatula_Medtr7g063350.1,41.919091,9.925375,-0.470909,12495.2818,3.100344
293,lcl_Mtruncatula_Medtr7g078390.1,43.943396,11.839377,-0.913208,11903.4389,3.002775
294,lcl_Gmax_Glyma.05G056200.1,33.44,9.046413,-0.256,9030.5774,2.999674
295,lcl_Gmax_Glyma.06G038300.1,52.338318,9.815972,0.0,11507.1192,3.069404
296,CNT2088113,31.180702,6.954103,0.05614,6714.6425,2.985231
297,CNT2087141,24.07381,8.786928,0.752381,9700.3782,3.043345
298,lcl_Mtruncatula_Medtr2g039903.1,31.234653,8.529764,-1.025743,11608.9069,3.134173
299,lcl_Gmax_Glyma.01G026900.1,60.504615,8.882148,-0.416923,7304.2786,2.915587
300,lcl_Gmax_Glyma.13G164400.1,36.019277,10.071332,-0.220482,9373.1513,2.969265
301,CNT2088364,33.358824,6.889193,-1.082353,3794.1489,2.741734
302,CNT2088736,36.95,10.517904,-0.808333,5900.021,2.749698
