1288 	251 
1145 	251 
1626 	251 
1289 	251 
233 	251 
1296 	251 
678 	251 
833 	251 
1628 	251 
1287 	251 
1576 	251 
454 	251 
462 	251 
1295 	251 
244 	251 
824 	251 
1290 	251 
1144 	250 
244 	250 
454 	250 
233 	250 
453 	250 
1577 	250 
1628 	250 
1576 	250 
833 	250 
232 	250 
1296 	250 
461 	250 
824 	250 
462 	250 
1295 	250 
1145 	250 
460 	250 
1399 	249 
1579 	249 
515 	249 
528 	249 
678 	249 
677 	249 
1401 	249 
1405 	249 
1628 	249 
1408 	249 
1007 	249 
1006 	249 
1400 	249 
1483 	249 
767 	249 
1406 	249 
438 	249 
1407 	249 
221 	249 
1180 	249 
1409 	249 
1059 	249 
1404 	249 
1486 	249 
1485 	249 
1451 	249 
1484 	249 
1437 	249 
1296 	249 
281 	248 
285 	248 
460 	248 
284 	248 
461 	248 
862 	248 
1059 	248 
286 	248 
283 	248 
1156 	248 
280 	248 
1577 	248 
1576 	248 
221 	248 
282 	248 
462 	248 
460 	247 
280 	247 
283 	247 
461 	247 
221 	247 
1156 	247 
281 	247 
286 	247 
1059 	247 
285 	247 
282 	247 
1577 	247 
812 	246 
1059 	246 
471 	246 
216 	246 
285 	245 
581 	245 
211 	245 
1296 	245 
213 	245 
1628 	245 
280 	245 
210 	245 
282 	245 
582 	245 
862 	245 
810 	245 
212 	245 
286 	245 
283 	245 
281 	245 
214 	245 
284 	245 
1163 	244 
1166 	244 
1168 	244 
1389 	244 
1296 	244 
1628 	244 
803 	244 
1617 	244 
1169 	244 
1177 	244 
1618 	244 
1388 	244 
241 	244 
1164 	244 
1390 	244 
1167 	244 
1172 	244 
517 	244 
804 	244 
467 	244 
1173 	244 
205 	244 
1174 	244 
1165 	244 
468 	244 
1179 	244 
1418 	244 
1178 	244 
1170 	244 
1108 	244 
1279 	244 
1280 	244 
1176 	244 
1387 	244 
361 	243 
186 	243 
186 	242 
361 	242 
229 	241 
1296 	241 
228 	241 
369 	241 
186 	241 
1208 	241 
227 	241 
818 	241 
1154 	241 
368 	241 
1628 	241 
1209 	241 
361 	240 
1054 	239 
1096 	239 
398 	239 
1176 	239 
1052 	239 
1365 	239 
263 	239 
425 	239 
1436 	239 
1366 	239 
464 	239 
712 	239 
1094 	239 
1189 	239 
1511 	239 
1374 	239 
586 	239 
517 	239 
1179 	239 
1373 	239 
1095 	239 
1058 	239 
1027 	239 
1377 	239 
498 	239 
182 	239 
261 	239 
394 	239 
1384 	239 
822 	239 
585 	239 
1178 	239 
1368 	239 
1171 	239 
1165 	239 
1512 	239 
833 	239 
1055 	239 
713 	239 
185 	239 
1376 	239 
1367 	239 
244 	239 
1167 	239 
1168 	239 
183 	239 
1163 	239 
397 	239 
1161 	239 
1025 	239 
1370 	239 
367 	239 
1174 	239 
1380 	239 
467 	239 
1382 	239 
392 	239 
1172 	239 
296 	239 
468 	239 
1175 	239 
1371 	239 
823 	239 
393 	239 
1097 	239 
249 	239 
390 	239 
278 	239 
1166 	239 
1296 	239 
1053 	239 
821 	239 
1057 	239 
1056 	239 
1628 	239 
1159 	239 
420 	239 
869 	239 
637 	239 
1378 	239 
243 	239 
184 	239 
638 	239 
1363 	239 
395 	239 
870 	239 
379 	239 
1372 	239 
714 	239 
1369 	239 
378 	239 
1177 	239 
1169 	239 
1170 	239 
1379 	239 
1024 	239 
396 	239 
1375 	239 
1160 	239 
1054 	238 
1368 	238 
821 	238 
378 	238 
713 	238 
1025 	238 
1364 	238 
1512 	238 
1171 	238 
1383 	238 
870 	238 
397 	238 
390 	238 
714 	238 
823 	238 
467 	238 
1177 	238 
1166 	238 
1381 	238 
1052 	238 
1165 	238 
420 	238 
1028 	238 
1163 	238 
1170 	238 
1168 	238 
393 	238 
1374 	238 
1096 	238 
1169 	238 
1436 	238 
1370 	238 
1058 	238 
1173 	238 
244 	238 
637 	238 
1371 	238 
1365 	238 
1373 	238 
638 	238 
182 	238 
1159 	238 
586 	238 
468 	238 
517 	238 
1172 	238 
1369 	238 
395 	238 
261 	238 
1095 	238 
498 	238 
1372 	238 
1164 	238 
1189 	238 
869 	238 
1053 	238 
425 	238 
463 	238 
1380 	238 
278 	238 
1628 	238 
1160 	238 
1176 	238 
1296 	238 
1094 	238 
1027 	238 
464 	238 
1056 	238 
398 	238 
822 	238 
1179 	238 
243 	238 
367 	238 
1367 	238 
1026 	238 
1382 	238 
1161 	238 
262 	238 
184 	238 
1511 	238 
392 	238 
1379 	238 
1024 	238 
296 	238 
1174 	238 
1097 	238 
396 	238 
1178 	238 
185 	238 
263 	238 
1057 	238 
1376 	238 
585 	238 
183 	238 
1384 	238 
1175 	238 
833 	238 
1161 	237 
1379 	237 
243 	237 
1164 	237 
296 	237 
278 	237 
1373 	237 
263 	237 
1364 	237 
1369 	237 
464 	237 
498 	237 
1376 	237 
1053 	237 
392 	237 
1028 	237 
1096 	237 
1436 	237 
1384 	237 
1175 	237 
1372 	237 
637 	237 
714 	237 
822 	237 
1172 	237 
1169 	237 
1374 	237 
1160 	237 
184 	237 
1054 	237 
585 	237 
393 	237 
869 	237 
1165 	237 
1189 	237 
394 	237 
378 	237 
870 	237 
1512 	237 
1055 	237 
1371 	237 
821 	237 
1366 	237 
1365 	237 
712 	237 
1381 	237 
1171 	237 
1511 	237 
420 	237 
1024 	237 
1094 	237 
244 	237 
1173 	237 
1025 	237 
1170 	237 
1628 	237 
1176 	237 
1057 	237 
1378 	237 
1380 	237 
395 	237 
398 	237 
379 	237 
1174 	237 
1056 	237 
1367 	237 
1027 	237 
1179 	237 
1296 	237 
1026 	237 
1177 	237 
261 	237 
1095 	237 
1377 	237 
1368 	237 
249 	237 
1370 	237 
517 	237 
183 	237 
1166 	237 
262 	237 
823 	237 
638 	237 
586 	237 
1159 	237 
367 	237 
1097 	237 
390 	237 
1167 	237 
1363 	237 
1168 	237 
425 	237 
468 	237 
1375 	237 
1619 	236 
1377 	236 
600 	236 
787 	236 
1242 	236 
1281 	236 
1620 	236 
1595 	236 
457 	236 
1359 	236 
307 	236 
1346 	236 
1350 	236 
1365 	236 
1364 	236 
833 	236 
1367 	236 
786 	236 
620 	236 
1621 	236 
1378 	236 
1371 	236 
1596 	236 
1157 	236 
637 	236 
1499 	236 
790 	236 
1351 	236 
1004 	236 
244 	236 
1502 	236 
383 	236 
185 	236 
1345 	236 
1376 	236 
1344 	236 
1501 	236 
1372 	236 
1368 	236 
1341 	236 
184 	236 
1366 	236 
1500 	236 
1358 	236 
1347 	236 
1340 	236 
1380 	236 
1353 	236 
1005 	236 
1373 	236 
576 	236 
1379 	236 
638 	236 
183 	236 
1349 	236 
1357 	236 
1348 	236 
1363 	236 
788 	236 
621 	236 
1374 	236 
1356 	236 
1382 	236 
1383 	236 
1352 	236 
518 	236 
1343 	236 
1370 	236 
555 	236 
181 	236 
1342 	236 
1375 	236 
1369 	236 
243 	236 
1384 	236 
1505 	236 
1354 	236 
1220 	235 
788 	235 
1053 	235 
1296 	235 
781 	235 
779 	235 
1214 	235 
1212 	235 
1055 	235 
398 	235 
782 	235 
787 	235 
307 	235 
1056 	235 
1244 	235 
1211 	235 
1216 	235 
786 	235 
1628 	235 
1589 	235 
172 	235 
789 	235 
1598 	235 
1217 	235 
175 	235 
395 	235 
491 	235 
778 	235 
1054 	235 
1215 	235 
393 	235 
1295 	235 
1599 	235 
396 	235 
399 	235 
333 	235 
780 	235 
394 	235 
397 	235 
181 	235 
1601 	235 
1057 	235 
490 	235 
1058 	235 
1221 	235 
1213 	235 
678 	235 
392 	235 
488 	235 
790 	235 
176 	235 
174 	235 
438 	235 
173 	235 
1218 	235 
1219 	235 
1410 	234 
1554 	234 
1406 	234 
1407 	234 
1408 	234 
1399 	234 
513 	234 
1146 	234 
1401 	234 
1572 	234 
1570 	234 
1571 	234 
1121 	234 
1409 	234 
1405 	234 
1555 	234 
303 	234 
526 	234 
1400 	234 
1296 	234 
1120 	234 
167 	234 
1119 	234 
1404 	234 
1569 	234 
1403 	234 
525 	234 
498 	234 
512 	234 
1402 	234 
1120 	233 
1406 	233 
525 	233 
1571 	233 
1119 	233 
167 	233 
1572 	233 
1296 	233 
1410 	233 
498 	233 
1407 	233 
513 	233 
512 	233 
1400 	233 
1569 	233 
1121 	233 
1409 	233 
1404 	233 
1401 	233 
1402 	233 
1555 	233 
1399 	233 
1554 	233 
526 	233 
677 	233 
1628 	233 
1408 	233 
303 	233 
1403 	233 
1405 	233 
1570 	233 
1296 	232 
762 	232 
181 	232 
161 	232 
761 	232 
786 	232 
758 	232 
162 	232 
1156 	232 
263 	232 
158 	232 
787 	232 
790 	232 
789 	232 
461 	232 
1577 	232 
812 	232 
261 	232 
159 	232 
1234 	232 
760 	232 
216 	232 
460 	232 
262 	232 
759 	232 
462 	232 
1633 	231 
457 	231 
159 	231 
1024 	231 
422 	231 
1370 	231 
1375 	231 
1374 	231 
378 	231 
1384 	231 
1089 	231 
381 	231 
1111 	231 
423 	231 
424 	231 
761 	231 
1632 	231 
833 	231 
557 	231 
1367 	231 
1381 	231 
243 	231 
1368 	231 
1109 	231 
1090 	231 
1548 	231 
379 	231 
1363 	231 
1307 	231 
1376 	231 
1369 	231 
759 	231 
158 	231 
1026 	231 
161 	231 
1372 	231 
1027 	231 
1091 	231 
160 	231 
1371 	231 
758 	231 
1382 	231 
244 	231 
1180 	231 
1579 	231 
1028 	231 
1087 	231 
1512 	231 
1378 	231 
162 	231 
1366 	231 
1364 	231 
1110 	231 
1365 	231 
638 	231 
1383 	231 
1379 	231 
519 	231 
380 	231 
1380 	231 
1086 	231 
637 	231 
1112 	231 
1025 	231 
1276 	230 
434 	230 
307 	230 
457 	230 
461 	230 
462 	230 
1573 	230 
157 	230 
1156 	230 
1612 	230 
433 	230 
1576 	230 
156 	230 
155 	230 
1253 	230 
520 	229 
551 	229 
149 	229 
1034 	229 
763 	229 
383 	229 
150 	229 
151 	229 
1288 	228 
1024 	228 
1174 	228 
359 	228 
1177 	228 
1179 	228 
824 	228 
1028 	228 
1289 	228 
149 	228 
1178 	228 
151 	228 
1170 	228 
232 	228 
468 	228 
1026 	228 
1167 	228 
1025 	228 
1512 	228 
1163 	228 
1511 	228 
1175 	228 
221 	228 
1287 	228 
150 	228 
1165 	228 
1626 	228 
378 	228 
451 	228 
1628 	228 
1172 	228 
1296 	228 
1164 	228 
1166 	228 
450 	228 
1290 	228 
1176 	228 
1173 	228 
1171 	228 
678 	228 
1027 	228 
1168 	228 
1512 	227 
149 	227 
450 	227 
1173 	227 
379 	227 
467 	227 
1176 	227 
378 	227 
233 	227 
221 	227 
151 	227 
1165 	227 
1026 	227 
1172 	227 
1027 	227 
1168 	227 
1028 	227 
1164 	227 
1171 	227 
232 	227 
824 	227 
1290 	227 
451 	227 
468 	227 
1169 	227 
1628 	227 
1511 	227 
1296 	227 
1626 	227 
1024 	227 
1289 	227 
1288 	227 
359 	227 
1179 	227 
1166 	227 
1163 	227 
449 	227 
1174 	227 
1170 	227 
1175 	227 
1287 	227 
150 	227 
927 	226 
933 	226 
1390 	226 
928 	226 
1060 	226 
336 	226 
144 	226 
754 	226 
1199 	226 
1033 	226 
462 	226 
479 	226 
1196 	226 
228 	226 
338 	226 
934 	226 
1632 	226 
1633 	226 
678 	226 
938 	226 
883 	226 
926 	226 
1298 	226 
929 	226 
1388 	226 
1570 	226 
1571 	226 
1156 	226 
932 	226 
229 	226 
1306 	226 
818 	226 
1299 	226 
935 	226 
1387 	226 
1462 	226 
1391 	226 
1295 	226 
884 	226 
1197 	226 
1577 	226 
460 	226 
1463 	226 
1576 	226 
1461 	226 
1628 	226 
337 	226 
1297 	226 
1389 	226 
1146 	226 
1307 	226 
1569 	226 
477 	226 
1195 	226 
461 	226 
1391 	225 
932 	225 
1299 	225 
885 	225 
938 	225 
338 	225 
926 	225 
478 	225 
1060 	225 
228 	225 
929 	225 
1571 	225 
1570 	225 
1295 	225 
1633 	225 
934 	225 
1462 	225 
462 	225 
1199 	225 
883 	225 
1198 	225 
1461 	225 
1390 	225 
1033 	225 
818 	225 
1307 	225 
479 	225 
1296 	225 
460 	225 
337 	225 
927 	225 
928 	225 
1572 	225 
1195 	225 
1306 	225 
227 	225 
1576 	225 
1196 	225 
1463 	225 
1297 	225 
1569 	225 
678 	225 
461 	225 
336 	225 
935 	225 
1387 	225 
229 	225 
1156 	225 
144 	225 
1577 	225 
1389 	225 
1388 	225 
933 	225 
754 	225 
1197 	225 
1118 	224 
582 	224 
1120 	224 
789 	224 
790 	224 
243 	224 
831 	224 
244 	224 
1555 	224 
832 	224 
581 	224 
1119 	224 
786 	224 
1121 	224 
242 	224 
1554 	224 
572 	224 
144 	224 
571 	224 
181 	224 
754 	224 
787 	224 
679 	223 
1473 	223 
1274 	223 
945 	223 
208 	223 
1268 	223 
565 	223 
1269 	223 
1270 	223 
1286 	223 
1615 	223 
1022 	223 
545 	223 
678 	223 
851 	223 
137 	223 
1059 	223 
1472 	223 
1283 	223 
1284 	223 
307 	223 
1627 	223 
606 	223 
1475 	223 
605 	223 
1275 	223 
1273 	223 
276 	223 
1272 	223 
209 	223 
1271 	223 
1285 	223 
275 	223 
1337 	223 
1474 	223 
383 	223 
1476 	223 
1283 	222 
1391 	222 
992 	222 
678 	222 
1387 	222 
136 	222 
249 	222 
1286 	222 
1480 	222 
364 	222 
643 	222 
1389 	222 
1284 	222 
1388 	222 
306 	222 
1285 	222 
995 	222 
1293 	222 
991 	222 
1390 	222 
533 	222 
993 	222 
994 	222 
990 	222 
642 	222 
996 	222 
997 	222 
1285 	221 
995 	221 
990 	221 
678 	221 
364 	221 
457 	221 
992 	221 
136 	221 
997 	221 
1296 	221 
996 	221 
365 	221 
366 	221 
993 	221 
755 	221 
1283 	221 
1261 	221 
519 	221 
1480 	221 
1628 	221 
1286 	221 
1283 	220 
1628 	220 
1296 	220 
136 	220 
994 	220 
991 	220 
365 	220 
678 	220 
755 	220 
1261 	220 
519 	220 
1284 	220 
1285 	220 
996 	220 
990 	220 
993 	220 
995 	220 
992 	220 
364 	220 
1480 	220 
366 	220 
997 	220 
134 	219 
748 	219 
1573 	219 
1147 	219 
746 	219 
742 	219 
1224 	219 
1566 	219 
732 	219 
738 	219 
734 	219 
1563 	219 
751 	219 
749 	219 
745 	219 
150 	219 
135 	219 
735 	219 
740 	219 
225 	219 
439 	219 
224 	219 
743 	219 
1564 	219 
1562 	219 
1561 	219 
737 	219 
1225 	219 
495 	219 
1226 	219 
1229 	219 
1227 	219 
741 	219 
739 	219 
496 	219 
226 	219 
736 	219 
750 	219 
151 	219 
733 	219 
361 	219 
707 	219 
744 	219 
1228 	219 
747 	219 
1565 	219 
722 	218 
280 	218 
416 	218 
718 	218 
285 	218 
715 	218 
282 	218 
281 	218 
862 	218 
721 	218 
938 	218 
716 	218 
523 	218 
418 	218 
719 	218 
284 	218 
286 	218 
283 	218 
720 	218 
132 	218 
717 	218 
417 	218 
721 	217 
718 	217 
716 	217 
132 	217 
720 	217 
220 	217 
815 	217 
722 	217 
717 	217 
1296 	217 
715 	217 
719 	217 
1296 	216 
1628 	216 
815 	216 
721 	216 
720 	216 
716 	216 
719 	216 
722 	216 
718 	216 
220 	216 
715 	216 
132 	216 
1579 	215 
790 	215 
387 	215 
173 	215 
1116 	215 
778 	215 
879 	215 
780 	215 
1192 	215 
787 	215 
788 	215 
176 	215 
880 	215 
542 	215 
172 	215 
779 	215 
865 	215 
1180 	215 
864 	215 
181 	215 
789 	215 
878 	215 
1627 	215 
1628 	215 
288 	215 
1296 	215 
1193 	215 
1568 	215 
287 	215 
782 	215 
597 	215 
786 	215 
389 	215 
863 	215 
527 	215 
783 	215 
131 	215 
1567 	215 
174 	215 
781 	215 
175 	215 
1552 	215 
455 	215 
130 	215 
465 	215 
865 	214 
1579 	214 
1296 	214 
864 	214 
597 	214 
288 	214 
778 	214 
781 	214 
787 	214 
1116 	214 
389 	214 
181 	214 
1628 	214 
455 	214 
465 	214 
1180 	214 
287 	214 
790 	214 
780 	214 
175 	214 
788 	214 
782 	214 
131 	214 
879 	214 
863 	214 
388 	214 
1552 	214 
130 	214 
789 	214 
174 	214 
880 	214 
176 	214 
1567 	214 
253 	214 
878 	214 
786 	214 
542 	214 
387 	214 
1193 	214 
783 	214 
1567 	213 
863 	213 
789 	213 
780 	213 
176 	213 
1180 	213 
864 	213 
465 	213 
175 	213 
542 	213 
455 	213 
527 	213 
1568 	213 
181 	213 
253 	213 
790 	213 
880 	213 
387 	213 
787 	213 
174 	213 
172 	213 
779 	213 
388 	213 
1296 	213 
173 	213 
778 	213 
783 	213 
781 	213 
1116 	213 
1627 	213 
1193 	213 
788 	213 
1192 	213 
879 	213 
865 	213 
878 	213 
131 	213 
1628 	213 
782 	213 
130 	213 
1552 	213 
288 	213 
389 	213 
172 	212 
176 	212 
781 	212 
1180 	212 
783 	212 
287 	212 
455 	212 
389 	212 
465 	212 
1627 	212 
863 	212 
527 	212 
787 	212 
878 	212 
879 	212 
786 	212 
1567 	212 
175 	212 
1192 	212 
782 	212 
880 	212 
388 	212 
778 	212 
865 	212 
253 	212 
1296 	212 
1628 	212 
1552 	212 
1568 	212 
173 	212 
181 	212 
174 	212 
780 	212 
864 	212 
1116 	212 
131 	212 
790 	212 
789 	212 
1579 	212 
597 	212 
130 	212 
387 	212 
288 	212 
1193 	212 
779 	212 
788 	212 
786 	211 
1193 	211 
782 	211 
131 	211 
864 	211 
879 	211 
173 	211 
863 	211 
787 	211 
388 	211 
1296 	211 
878 	211 
1628 	211 
389 	211 
1579 	211 
174 	211 
779 	211 
1552 	211 
176 	211 
778 	211 
287 	211 
783 	211 
527 	211 
1568 	211 
175 	211 
253 	211 
789 	211 
542 	211 
865 	211 
788 	211 
455 	211 
790 	211 
130 	211 
1627 	211 
1116 	211 
1567 	211 
1180 	211 
288 	211 
781 	211 
387 	211 
597 	211 
465 	211 
172 	211 
880 	211 
1192 	211 
780 	211 
455 	210 
779 	210 
1567 	210 
780 	210 
174 	210 
781 	210 
1579 	210 
788 	210 
1192 	210 
1116 	210 
181 	210 
1296 	210 
527 	210 
542 	210 
879 	210 
782 	210 
1627 	210 
387 	210 
173 	210 
131 	210 
783 	210 
878 	210 
790 	210 
1628 	210 
1193 	210 
864 	210 
130 	210 
176 	210 
865 	210 
172 	210 
880 	210 
465 	210 
389 	210 
288 	210 
778 	210 
863 	210 
253 	210 
789 	210 
786 	210 
597 	210 
287 	210 
388 	210 
127 	209 
1156 	209 
126 	209 
1296 	209 
462 	209 
1576 	209 
1578 	209 
461 	209 
1577 	209 
460 	209 
1059 	209 
552 	209 
678 	209 
439 	209 
1446 	208 
710 	208 
1370 	208 
1445 	208 
582 	208 
307 	208 
1447 	208 
769 	208 
1265 	208 
637 	208 
1371 	208 
770 	208 
1440 	208 
773 	208 
1627 	208 
1384 	208 
581 	208 
235 	208 
1438 	208 
1363 	208 
511 	208 
650 	208 
1141 	208 
1365 	208 
461 	208 
1443 	208 
127 	208 
1444 	208 
1270 	208 
1367 	208 
1269 	208 
1368 	208 
1114 	208 
1366 	208 
462 	208 
1381 	208 
1375 	208 
460 	208 
1383 	208 
1380 	208 
1382 	208 
1377 	208 
1615 	208 
771 	208 
1369 	208 
638 	208 
1373 	208 
1372 	208 
1264 	208 
768 	208 
1374 	208 
1378 	208 
1442 	208 
1364 	208 
1576 	208 
1268 	208 
1441 	208 
1272 	208 
236 	208 
1379 	208 
1156 	208 
1115 	208 
1267 	208 
772 	208 
126 	208 
1616 	208 
597 	207 
486 	207 
124 	207 
486 	206 
597 	206 
124 	206 
1406 	205 
1404 	205 
1232 	205 
986 	205 
1403 	205 
144 	205 
1399 	205 
754 	205 
1408 	205 
289 	205 
1401 	205 
1402 	205 
985 	205 
677 	205 
887 	205 
1407 	205 
886 	205 
1233 	205 
1409 	205 
1405 	205 
1157 	205 
1400 	205 
984 	205 
143 	205 
324 	205 
121 	205 
174 	204 
1131 	204 
1138 	204 
233 	204 
447 	204 
1132 	204 
161 	204 
760 	204 
232 	204 
1139 	204 
1290 	204 
1136 	204 
1634 	204 
779 	204 
172 	204 
173 	204 
1637 	204 
264 	204 
1288 	204 
448 	204 
1289 	204 
160 	204 
1135 	204 
175 	204 
1319 	204 
356 	204 
761 	204 
158 	204 
162 	204 
265 	204 
117 	204 
783 	204 
1222 	204 
446 	204 
1130 	204 
778 	204 
566 	204 
824 	204 
159 	204 
111 	204 
782 	204 
1137 	204 
1133 	204 
781 	204 
465 	204 
1134 	204 
1140 	204 
1320 	204 
1626 	204 
780 	204 
1318 	204 
176 	204 
1059 	204 
1636 	204 
758 	204 
759 	204 
1287 	204 
425 	203 
1318 	203 
1097 	203 
668 	203 
1402 	203 
1393 	203 
1322 	203 
1404 	203 
1637 	203 
198 	203 
1465 	203 
1329 	203 
1072 	203 
1096 	203 
670 	203 
1410 	203 
677 	203 
1074 	203 
1298 	203 
399 	203 
1327 	203 
1321 	203 
1297 	203 
1401 	203 
1395 	203 
667 	203 
197 	203 
795 	203 
1635 	203 
1094 	203 
1319 	203 
1422 	203 
669 	203 
1399 	203 
1330 	203 
1392 	203 
1400 	203 
1070 	203 
587 	203 
1095 	203 
1467 	203 
1405 	203 
1634 	203 
1320 	203 
1331 	203 
1326 	203 
111 	203 
1636 	203 
1466 	203 
221 	203 
1323 	203 
1408 	203 
1299 	203 
1394 	203 
937 	203 
1073 	203 
1396 	203 
711 	203 
1324 	203 
1328 	203 
1403 	203 
1325 	203 
1387 	202 
790 	202 
711 	202 
1390 	202 
1097 	202 
1569 	202 
1295 	202 
1094 	202 
475 	202 
786 	202 
677 	202 
695 	202 
1407 	202 
1095 	202 
1410 	202 
1399 	202 
1401 	202 
789 	202 
154 	202 
1408 	202 
109 	202 
425 	202 
1406 	202 
1570 	202 
1096 	202 
787 	202 
181 	202 
1409 	202 
1403 	202 
1572 	202 
696 	202 
1422 	202 
307 	202 
1405 	202 
474 	202 
1389 	202 
788 	202 
777 	202 
1400 	202 
1402 	202 
110 	202 
1404 	202 
1391 	202 
1027 	201 
1414 	201 
1512 	201 
1422 	201 
1024 	201 
109 	201 
1387 	201 
1389 	201 
1025 	201 
1417 	201 
1416 	201 
452 	201 
1028 	201 
1296 	201 
941 	201 
1413 	201 
753 	201 
696 	201 
1388 	201 
1026 	201 
1415 	201 
1511 	201 
711 	201 
133 	201 
1391 	201 
378 	201 
678 	201 
110 	201 
1009 	201 
695 	201 
1628 	201 
1180 	200 
105 	200 
833 	200 
1296 	200 
104 	200 
581 	200 
244 	200 
582 	200 
690 	200 
1579 	200 
689 	200 
1628 	200 
243 	200 
833 	199 
1296 	199 
105 	199 
690 	199 
104 	199 
1628 	199 
581 	199 
689 	199 
1579 	199 
334 	199 
244 	199 
582 	199 
243 	199 
1399 	198 
1401 	198 
1406 	198 
495 	198 
567 	198 
562 	198 
1229 	198 
1390 	198 
124 	198 
789 	198 
1227 	198 
202 	198 
1391 	198 
1377 	198 
361 	198 
1226 	198 
1225 	198 
786 	198 
1404 	198 
1389 	198 
1408 	198 
1402 	198 
1382 	198 
1407 	198 
568 	198 
1410 	198 
1384 	198 
1388 	198 
1385 	198 
796 	198 
1367 	198 
1370 	198 
638 	198 
787 	198 
200 	198 
1314 	198 
799 	198 
725 	198 
1379 	198 
797 	198 
1372 	198 
1374 	198 
1409 	198 
1386 	198 
723 	198 
1375 	198 
1383 	198 
1364 	198 
1228 	198 
1380 	198 
1369 	198 
726 	198 
181 	198 
102 	198 
1381 	198 
1303 	198 
496 	198 
637 	198 
1378 	198 
437 	198 
1224 	198 
1304 	198 
1371 	198 
249 	198 
1628 	198 
1376 	198 
798 	198 
505 	198 
1368 	198 
1403 	198 
724 	198 
1365 	198 
1405 	198 
790 	198 
1294 	198 
677 	198 
535 	198 
386 	198 
1400 	198 
561 	197 
1177 	197 
1174 	197 
1163 	197 
787 	197 
1173 	197 
1168 	197 
