,Seqname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
12,hsv1-miR-H11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,hsv1-miR-H12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,hsv1-miR-H13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,hsv1-miR-H14-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,hsv1-miR-H14-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,hsv1-miR-H15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,hsv1-miR-H16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,hsv1-miR-H17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,hsv1-miR-H18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,hsv1-miR-H1-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,hsv1-miR-H3-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,hsv1-miR-H5-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,hsv1-miR-H6-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,hsv1-miR-H26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,hsv2-miR-H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,hsv2-miR-H4-5p,3,0.142857,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,hsv2-miR-H4-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,hsv2-miR-H2,6,0.272727,-1,0,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0,0,0,0,0,0,0
30,hsv2-miR-H7-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,hsv2-miR-H9-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,hsv2-miR-H10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,hsv2-miR-H11-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,hsv2-miR-H12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,hsv2-miR-H13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,hsv2-miR-H20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,hsv2-miR-H22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,hsv2-miR-H23-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,hsv2-miR-H23-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,hsv2-miR-H24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,hsv2-miR-H25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,hsv2-miR-H7-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,hsv2-miR-H9-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,hsv2-miR-H5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,hsv2-miR-H6-5p,18,0.9,-1,225,3.42E-09,3.42E-09,3.42E-09,0.333333314,3.42E-09,0.333333314,3.42E-09,3.42E-09,3.42E-09,3.42E-09,0.333333314,3.42E-09,3.42E-09,3.42E-09,3.42E-09,3.42E-09,3.42E-09,3.42E-09,3.42E-09,3.42E-09,0.276929,0.276776,1.000552,-308.26165,-308.672053,0.99867,0
46,hsv2-miR-H6-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,hcmv-miR-UL22A-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,hcmv-miR-UL22A-3p,12,0.545455,-1,0,3.99E-09,0.249999984,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.249999984,0.249999984,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.249999984,3.99E-09,3.99E-09,0.377877,0.378271,0.998957,-577.556028,-576.571403,1.001708,0
49,hcmv-miR-UL112-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,hcmv-miR-UL148D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,hcmv-miR-US5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,hcmv-miR-US5-2-3p,21,0.954545,-1,225,1.85E-09,1.85E-09,1.85E-09,1.85E-09,1.85E-09,0.159043556,1.85E-09,0.159043556,1.85E-09,1.85E-09,0.204782196,1.85E-09,1.85E-09,1.85E-09,1.85E-09,0.159043556,0.159043556,0.159043556,1.85E-09,1.85E-09,0.249997,0.250183,0.999258,-248.910596,-248.874238,1.000146,0
53,hcmv-miR-US25-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,hcmv-miR-US25-2-5p,3,0.136364,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,hcmv-miR-US25-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,hcmv-miR-US33-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,hcmv-miR-US4-5p,6,0.272727,-1,0,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0,0,0,0,0,0,0
58,hcmv-miR-UL70-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,hcmv-miR-UL70-3p,15,0.75,-1,0,0.199999992,2.78E-09,2.78E-09,2.78E-09,2.78E-09,0.199999992,2.78E-09,2.78E-09,2.78E-09,2.78E-09,0.199999992,2.78E-09,2.78E-09,2.78E-09,0.199999992,2.78E-09,2.78E-09,2.78E-09,0.199999992,2.78E-09,0.315914,0.31533,1.001851,-402.394415,-403.137707,0.998156,0
60,hcmv-miR-UL36-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,hcmv-miR-US33-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,hcmv-miR-UL112-5p,9,0.391304,-1,0,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.333333296,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.333333296,0.333333296,6.62E-09,6.62E-09,0,0,0,0,0,0,0
63,hcmv-miR-US5-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,hcmv-miR-US4-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,hcmv-miR-US22-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,hcmv-miR-US22-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,hcmv-miR-US29-5p,18,0.818182,-1,0,2.40E-09,0.191340152,0.234639355,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.191340152,2.40E-09,2.40E-09,2.40E-09,0.191340152,0.191340152,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.277569,0.277253,1.00114,-307.392924,-308.294449,0.997076,0
68,hcmv-miR-US29-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,hcmv-miR-UL59,6,0.272727,-1,0,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0,0,0,0,0,0,0
70,hcmv-miR-UL69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,ebv-miR-BHRF1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,ebv-miR-BHRF1-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,ebv-miR-BHRF1-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ebv-miR-BHRF1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,ebv-miR-BART1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,ebv-miR-BART2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,ebv-miR-BART1-3p,3,0.136364,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,ebv-miR-BART3-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,ebv-miR-BART3-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,ebv-miR-BART4-5p,15,0.681818,-1,0,3.35E-09,0.241624853,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,0.275125387,0.241624853,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,0.241624853,3.35E-09,3.35E-09,0.315443,0.314243,1.00382,-403.094997,-403.644059,0.99864,0
81,ebv-miR-BART5-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,ebv-miR-BART6-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,ebv-miR-BART6-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,ebv-miR-BART7-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,ebv-miR-BART8-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,ebv-miR-BART8-3p,12,0.521739,1,0,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.333333296,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.333333296,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.333333296,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.378081,0.378197,0.999693,-576.613098,-576.792891,0.999688,0
87,ebv-miR-BART9-3p,12,0.521739,-1,0,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.249999984,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.249999984,3.99E-09,0.249999984,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.249999984,3.99E-09,3.99E-09,0.378054,0.378022,1.000087,-577.045665,-577.434247,0.999327,0
88,ebv-miR-BART10-3p,12,0.521739,-1,0,0.249999984,3.99E-09,3.99E-09,0.249999984,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.249999984,0.249999984,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,0.377547,0.377715,0.999556,-578.038054,-577.859683,1.000309,0
89,ebv-miR-BART11-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,ebv-miR-BART11-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ebv-miR-BART12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,ebv-miR-BART13-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,ebv-miR-BART14-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,ebv-miR-BART14-3p,12,0.545455,1,0,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.333333296,0.333333296,6.62E-09,6.62E-09,0.333333296,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,0.377418,0.37675,1.001773,-578.11915,-578.438012,0.999449,0
95,ebv-miR-BART15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,ebv-miR-BART16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,ebv-miR-BART17-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,ebv-miR-BART17-3p,18,0.782609,-1,0,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.191340152,2.40E-09,2.40E-09,2.40E-09,0.191340152,0.191340152,2.40E-09,0.234639355,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.191340152,2.40E-09,2.40E-09,0.276764,0.276334,1.001557,-308.559188,-308.851035,0.999055,0
99,ebv-miR-BART18-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ebv-miR-BART19-3p,3,0.142857,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,ebv-miR-BART20-5p,12,0.571429,-1,0,5.32E-09,5.32E-09,5.32E-09,5.32E-09,0.333333303,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,0.333333303,5.32E-09,5.32E-09,5.32E-09,5.32E-09,0.333333304,5.32E-09,5.32E-09,5.32E-09,5.32E-09,0.377409,0.37784,0.998859,-578.214073,-577.78917,1.000735,0
102,ebv-miR-BART20-3p,21,0.954545,-1,441,0.14285714,1.66E-09,1.66E-09,1.66E-09,1.66E-09,1.66E-09,1.66E-09,1.66E-09,0.14285714,1.66E-09,0.14285714,1.66E-09,0.14285714,0.14285714,1.66E-09,1.66E-09,0.14285714,0.14285714,1.66E-09,1.66E-09,0.249092,0.249205,0.999544,-249.871425,-249.745719,1.000503,0
103,ebv-miR-BART2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,ebv-miR-BART7-5p,6,0.272727,-1,0,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0,0,0,0,0,0,0
105,ebv-miR-BART9-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,ebv-miR-BART10-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,ebv-miR-BART13-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,ebv-miR-BART18-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,ebv-miR-BART19-5p,6,0.26087,-1,0,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,0,0,0,0,0,0,0
110,ebv-miR-BART4-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,ebv-miR-BART5-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,ebv-miR-BART21-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,ebv-miR-BART21-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,ebv-miR-BART22,9,0.391304,1,0,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,1.54E-08,0.499999861,1.54E-08,1.54E-08,0,0,0,0,0,0,0
115,kshv-miR-K12-10a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,kshv-miR-K12-10b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,kshv-miR-K12-11-3p,18,0.818182,-1,0,2.40E-09,0.191340152,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.234639355,0.191340152,2.40E-09,0.191340152,2.40E-09,2.40E-09,0.191340152,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.276945,0.277087,0.999487,-308.333228,-308.026233,1.000997,0
118,kshv-miR-K12-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,kshv-miR-K12-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,kshv-miR-K12-9-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,kshv-miR-K12-9-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,kshv-miR-K12-8-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,kshv-miR-K12-7-3p,12,0.6,-1,0,0.333333303,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,0.333333304,0.333333303,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,5.32E-09,0.37758,0.37728,1.000796,-577.946887,-578.030422,0.999855,0
124,kshv-miR-K12-6-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,kshv-miR-K12-6-3p,18,0.818182,-1,0,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.191340152,0.191340152,2.40E-09,2.40E-09,2.40E-09,0.234639355,0.191340152,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,2.40E-09,0.191340152,2.40E-09,2.40E-09,0.277128,0.277203,0.999732,-308.051486,-308.068304,0.999945,0
126,kshv-miR-K12-5-3p,18,0.782609,-1,0,2.09E-09,0.166666662,2.09E-09,2.09E-09,2.09E-09,0.166666662,2.09E-09,2.09E-09,2.09E-09,2.09E-09,0.166666662,2.09E-09,0.166666662,2.09E-09,0.166666662,2.09E-09,0.166666662,2.09E-09,2.09E-09,2.09E-09,0.276591,0.276485,1.000384,-308.582122,-308.602653,0.999933,0
127,kshv-miR-K12-4-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,kshv-miR-K12-4-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,kshv-miR-K12-3-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,kshv-miR-K12-3-3p,6,0.285714,1,0,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.046033594,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0.050208758,0,0,0,0,0,0,0
131,kshv-miR-K12-12-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,kshv-miR-K12-10a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,kshv-miR-K12-11-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,kshv-miR-K12-1-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,kshv-miR-K12-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,kshv-miR-K12-8-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,kshv-miR-K12-7-5p,3,0.125,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,kshv-miR-K12-5-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,kshv-miR-K12-12-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
