,Seqname,0,1,2,3,4
31,ENST00000439024.1,20.816667,8.986651,-1.160417,5628.1966,2.797464
32,ENST00000432294.1,66.07,9.996226,-0.83913,2803.1806,2.449361
33,ENST00000554749.1,49.812583,10.345774,-0.472848,16345.5485,3.198911
34,ENST00000566942.1,22.536364,4.674291,1.181818,3754.4302,2.905369
35,ENST00000562952.1,40.918182,8.375555,1.221212,15204.2613,3.259191
36,ENST00000445680.1,75.55,10.664376,-0.253846,5755.6976,2.732966
37,ENST00000416099.1,64.497368,11.789221,-0.540789,8587.8201,2.862994
38,ENST00000457043.1,19.604167,11.122166,-0.641667,2912.5421,2.419738
39,ENST00000425109.2,30.194286,4.800076,0.231429,3941.6171,2.914955
40,ENST00000389897.3,56.117241,9.18257,-0.618966,6778.6555,2.868767
41,ENST00000445097.2,-1.342857,6.778129,-0.653571,6607.2814,2.989358
42,ENST00000411804.1,21.426667,7.785927,0.068333,6544.5815,2.925088
43,ENST00000443642.1,53.863158,10.051927,-0.502632,4185.7951,2.62057
44,ENST00000428641.1,38.626562,4.629729,-0.542188,7038.7256,3.182224
45,ENST00000526176.1,9.285714,7.998222,0.478571,1712.0907,2.332557
46,ENST00000358073.2,52.187097,4.931885,0.46129,13216.2256,3.428257
47,ENST00000553157.1,93.053846,11.829191,-1.007692,3165.5944,2.42912
48,ENST00000447832.1,33.929496,10.042385,-0.415126,14461.7085,3.158684
49,ENST00000438597.1,69.733333,10.402635,-1.471111,5199.7143,2.699704
50,ENST00000420350.1,56.668889,9.300805,-0.682222,4946.6912,2.72661
51,ENST00000602806.1,19.03087,8.364853,-0.904348,2681.0147,2.507194
52,ENST00000412855.2,67.533333,6.007052,-0.884848,3720.1746,2.792603
53,ENST00000445817.1,71.389655,4.606539,-0.06092,9360.6521,3.308145
54,ENST00000436377.1,59.563492,9.617861,-0.342857,7014.3143,2.863502
55,ENST00000429227.1,79.535,5.094161,-0.39,4399.8532,2.936868
56,ENST00000439562.1,65.348788,9.947681,-0.274242,8147.615,2.913839
57,ENST00000417765.1,88.898039,9.181217,-0.237255,5844.7707,2.804549
58,ENST00000414894.1,58.078788,8.885371,-0.190909,3818.5326,2.63423
59,ENST00000417273.1,45.165116,7.873862,0.444186,5109.1078,2.812826
60,ENST00000561542.1,64.442045,9.579373,0.985227,9933.7741,3.016196
61,ENST00000562082.1,65.619048,10.284851,-1.104762,4988.6831,2.686682
62,ENST00000580623.1,22.672,7.686985,0.814,6127.2934,2.902057
63,ENST00000445450.1,66.1625,6.690484,-0.941667,2548.7432,2.582007
64,ENST00000486015.1,61.528125,4.406579,-0.121875,3350.7304,2.881609
65,ENST00000484411.1,53.560937,10.762884,-0.334375,6549.3994,2.784986
66,ENST00000527641.1,61.528125,4.406579,-0.121875,3350.7304,2.881609
67,ENST00000420424.1,36.991304,7.998222,0.8,5354.4007,2.826366
68,ENST00000439559.2,39.221134,9.179734,0.080928,22019.7365,3.380163
69,ENST00000562983.1,57.526027,10.156043,0.021918,8278.5418,2.911762
70,ENST00000427300.1,5.715385,5.587466,1.376923,1746.0767,2.496236
71,ENST00000449197.1,74.994118,6.686675,0.155882,3693.2798,2.742988
72,ENST00000427846.1,63.786154,11.234277,-0.366154,7287.3161,2.812691
73,ENST00000444375.1,63.786154,11.234277,-0.366154,7287.3161,2.812691
74,ENST00000594818.1,27.183673,6.706569,-0.779592,5363.9779,2.903529
75,ENST00000597488.1,64.842857,9.475708,0.350476,11221.9767,3.073824
76,ENST00000598368.1,48.926812,8.932884,-0.169565,15182.9921,3.230621
77,ENST00000564352.1,56.227203,7.116094,-0.182203,12151.509,3.232643
78,ENST00000424371.2,41.19633,9.517355,-0.834862,12247.6744,3.109875
79,ENST00000423419.1,50.363333,5.496979,-0.116667,6460.3824,3.070504
80,ENST00000421206.1,28.9,5.275022,0.5,649.7572,2.094038
81,ENST00000528844.1,71.191781,10.599908,0.158904,8692.194,2.914357
82,ENST00000531977.1,43.435294,6.105156,-0.223529,3803.3704,2.795168
83,ENST00000553459.1,87.956757,9.492792,-0.235135,4019.5636,2.627809
84,ENST00000533844.1,47.475,5.872059,-0.367857,2945.2921,2.701203
85,ENST00000568280.1,47.369492,8.592427,-0.269492,12874.62,3.175908
86,ENST00000528466.1,41.074324,9.785672,-0.241892,8751.0356,2.951954
87,ENST00000530595.1,30.841837,9.596457,-0.073469,11507.3422,3.079226
88,ENST00000543817.1,8.496154,7.976045,0.088462,2983.4673,2.574093
89,ENST00000526036.1,46.872474,8.97582,-0.722704,44902.0048,3.699278
90,ENST00000602322.1,36.521739,8.712596,0.388406,7875.0822,2.956588
91,ENST00000530422.1,31.491667,5.476687,1.133333,5132.1373,2.972244
92,ENST00000561652.1,47.209259,11.71173,-0.209259,6287.3577,2.730655
93,ENST00000561746.1,27.6125,5.934468,1.207813,7599.9388,3.107767
94,ENST00000578923.1,71.43956,9.259804,-0.194505,10215.7762,3.043063
95,ENST00000530002.1,56.776423,10.126968,-0.757724,13620.097,3.129024
96,ENST00000525716.2,43.354545,10.046834,-0.287879,7735.2294,2.887008
97,ENST00000537514.1,71.789394,8.465166,-0.606061,7556.6247,2.951179
98,ENST00000318291.4,51.009259,10.290202,0.337037,6012.3034,2.76736
99,ENST00000382215.3,56.036735,9.141569,-0.52449,10998.5616,3.080676
100,ENST00000535078.1,54.565217,5.143213,0.373913,2315.5808,2.654389
101,ENST00000537616.1,34.076951,6.883509,0.323171,10185.7328,3.170476
102,ENST00000540198.1,48.576364,6.525821,0.343636,6000.0607,2.963993
103,ENST00000536029.1,24.710345,10.506751,-0.467816,9340.5283,2.949391
104,ENST00000394742.3,50.70875,9.200493,-0.12125,9369.9264,3.008351
105,ENST00000538231.1,27.579744,9.237304,-0.274359,4620.3605,2.699998
106,ENST00000499948.2,56.54,9.891852,-0.416,5737.6705,2.764206
107,ENST00000562691.2,62.77528,9.387451,0.1824,14459.944,3.187901
108,ENST00000501211.2,35.51194,9.301708,0.138806,7887.1515,2.928869
109,ENST00000551972.1,53.92807,6.379802,-0.878947,6462.1003,3.005995
110,ENST00000550644.1,45.7,8.84366,0.382051,4402.2547,2.697915
111,ENST00000552441.1,30.517391,5.315833,0.682609,2661.1425,2.700363
112,ENST00000549388.1,19.261765,10.176351,0.65,3977.8607,2.593167
113,ENST00000551890.1,50.106061,10.24617,-1.054545,7317.1389,2.854387
114,ENST00000553176.1,14.530303,7.821836,1.857576,4018.8439,2.711637
115,ENST00000602327.1,9.994286,5.171519,-0.117143,3923.3933,2.880616
116,ENST00000547492.1,39.25625,8.539047,-0.6875,7485.6284,2.943314
117,ENST00000553102.1,33.935897,9.989134,-0.905128,4816.5872,2.684111
118,ENST00000504409.3,56.439286,10.108401,-0.60119,9031.3048,2.951554
119,ENST00000539987.1,78.223529,6.517182,-0.211765,1905.2487,2.467375
120,ENST00000528549.1,54.166667,10.602938,-0.135354,11445.5779,3.033614
121,ENST00000538335.1,65.657018,9.502269,-0.581579,12169.5244,3.107785
122,ENST00000602988.1,6.318033,9.434642,-0.234426,7143.2464,2.879743
123,ENST00000598905.1,28.456818,10.311928,-0.168182,5043.9798,2.69032
124,ENST00000601318.1,65.65,9.300612,-0.509375,3880.4777,2.621413
125,ENST00000451298.1,33.690957,8.66966,-0.35266,21508.4462,3.394782
126,ENST00000436290.2,37.754348,6.225711,0.078261,5520.2552,2.94826
127,ENST00000581816.1,44.642857,9.25658,0.404286,8162.6181,2.945871
128,ENST00000458403.2,35.359494,7.419444,-0.893671,33212.7846,3.651031
129,ENST00000561786.1,21.527869,4.297619,0.813115,12784.7761,3.473611
130,ENST00000602192.1,26.935821,11.594591,-0.874627,7542.6214,2.813934
131,ENST00000454005.1,92.758621,11.999968,-1.496552,3340.6973,2.446214
132,ENST00000554988.1,73.562857,7.776966,0.334286,3853.6097,2.695933
133,ENST00000548322.1,52.309,9.82055,-0.612,11770.4598,3.07902
134,ENST00000556613.1,56.644444,9.840728,-0.609877,9302.7268,2.976042
135,ENST00000553985.1,33.65,11.107274,0.176667,10182.0227,2.9627
136,ENST00000554403.1,67.247619,8.12271,-0.334921,13214.8886,3.211629
137,ENST00000556379.1,65.171233,11.138993,-0.427397,7947.9719,2.854019
138,ENST00000554036.1,64.326154,9.020368,0.056923,6946.0576,2.887078
139,ENST00000552511.1,51.551163,6.80814,-0.332558,4960.6709,2.863108
140,ENST00000550118.2,68.441379,9.992422,0.627586,3287.9986,2.518579
141,ENST00000557373.1,86.937157,8.592878,-0.55533,21126.5978,3.390868
142,ENST00000603474.1,99.1,10.886663,-0.775,5360.077,2.693157
143,ENST00000553463.1,99.1,10.886663,-0.775,5360.077,2.693157
144,ENST00000554129.1,49.096552,8.739866,-0.11954,9051.2893,3.015625
145,ENST00000555162.1,27.935484,9.30145,-0.012903,3650.3429,2.594888
146,ENST00000556225.1,34.351282,7.813069,0.069231,4500.1838,2.761162
147,ENST00000557412.1,64.260698,7.939813,0.023256,4717.4445,2.774627
148,ENST00000555037.1,68.111905,8.045671,-0.27619,4807.4775,2.777081
149,ENST00000554309.1,70.45625,6.710036,-0.385938,7215.0741,3.03192
150,ENST00000554123.1,61.616667,9.235757,-1.12619,4941.6731,2.729212
151,ENST00000556640.1,75.83913,6.693041,-0.017391,2888.2584,2.636018
152,ENST00000554032.1,81.652,5.625435,-0.672,5883.583,3.019901
153,ENST00000554532.2,56.839623,10.051927,-0.073585,5503.4526,2.739178
154,ENST00000558267.1,67.262222,8.016466,-1.248889,5339.9645,2.824207
155,ENST00000555070.1,59.969091,4.164673,-0.381818,5749.3501,3.140352
156,ENST00000555562.1,52.230137,8.574118,-0.29589,8267.4642,2.984633
157,ENST00000557745.1,39.492784,8.740317,-0.348454,10849.2941,3.094224
158,ENST00000602422.1,52.22,5.935378,0.572308,6663.8028,3.05066
159,ENST00000551361.1,35.896288,9.066592,0.051515,15157.5326,3.223444
160,ENST00000547292.1,55.383333,9.296551,-0.133333,14070.9698,3.180289
161,ENST00000553149.1,63.555072,5.414619,-0.23913,7644.7763,3.150104
162,ENST00000580438.1,35.957576,4.653715,0.706061,3684.2397,2.899096
163,ENST00000602663.1,55.384536,9.413174,0.115464,11161.793,3.074364
164,ENST00000559094.1,41.986,10.097506,-0.364,5451.2749,2.733088
165,ENST00000558109.1,72.681818,7.768151,0.195455,2604.0563,2.526626
166,ENST00000559841.1,59.102439,5.986419,0.790244,4677.4649,2.893399
167,ENST00000560545.1,27.727907,5.976415,-0.227907,4884.4009,2.912902
168,ENST00000560750.1,57.169492,5.651183,0.252542,6610.5117,3.068467
169,ENST00000313807.4,90.522093,11.617348,-0.593023,9721.2234,2.923133
170,ENST00000558323.1,43.5,10.847402,-0.4,3819.3797,2.547899
171,ENST00000568314.1,71.116239,11.31267,-1.135043,12919.4479,3.058059
172,ENST00000563103.1,65.112,5.89758,0.06,3036.5231,2.712545
173,ENST00000559134.1,74.86,9.779096,0.0125,4823.616,2.693954
174,ENST00000560359.1,101.524638,11.829707,-0.362319,7892.3255,2.824881
175,ENST00000561289.1,56.313043,5.587523,0.682609,2558.0411,2.661636
176,ENST00000558593.1,13.694737,9.697028,-0.468421,2138.5101,2.345437
177,ENST00000560248.1,109.1,6.490979,-1.266667,765.8342,2.07549
178,ENST00000560067.1,59.905263,10.0224,-0.794737,4616.3292,2.664267
179,ENST00000559861.1,26.651613,9.4173,-0.456452,6870.8406,2.863678
180,ENST00000561191.1,50.219444,9.1856,-0.577778,3832.4119,2.621404
181,ENST00000559285.1,30.721538,6.340412,-0.092308,7681.8437,3.083706
182,ENST00000559702.1,8.888889,9.500077,0.655556,990.1783,2.022133
183,ENST00000566291.1,53.50494,7.733309,0.759036,9682.3297,3.097961
184,ENST00000564194.5,41.833766,9.30145,0.632468,8496.1895,2.961149
185,ENST00000562965.1,39.655882,9.685037,-0.304412,7983.9519,2.916643
186,ENST00000565416.1,32.17037,4.480072,-0.518519,3113.3277,2.842564
187,ENST00000568853.1,73.582927,11.36302,-0.556098,4530.3097,2.601722
188,ENST00000602975.1,54.130435,6.50121,0.86087,2659.128,2.612806
189,ENST00000559366.1,16.376596,11.190309,-0.408511,5341.0866,2.679696
190,ENST00000558935.1,55.897727,10.422878,-0.6875,10162.4616,2.989456
191,ENST00000560068.1,54.681373,9.958899,-0.412745,11065.553,3.046152
192,ENST00000560461.1,79.45,11.999968,-1.162963,6084.9191,2.70593
193,ENST00000565467.1,74.576068,9.14318,-0.456838,24341.3917,3.425411
194,ENST00000562570.1,74.576068,9.14318,-0.456838,24341.3917,3.425411
195,ENST00000565139.1,42.816667,9.184053,-0.583333,4572.3165,2.697973
196,ENST00000563837.1,73.667308,5.347435,-0.365385,5519.1075,3.014144
197,ENST00000582881.1,51.452941,9.984493,0.326471,3817.4814,2.583585
198,ENST00000583030.1,77.552448,7.046239,0.804196,15060.8466,3.330095
199,ENST00000580979.1,42.993333,8.941846,0.313333,9543.8211,3.028702
200,ENST00000578389.1,65.369014,4.332007,-1.387324,8182.7895,3.276442
201,ENST00000587012.1,38.21519,9.160909,0.1,8945.4423,2.990108
202,ENST00000577557.1,65.214815,4.540322,0.251852,5528.2549,3.085858
203,ENST00000560400.1,75.340741,8.293423,0.376543,9361.8258,3.053011
204,ENST00000591237.1,57.211364,9.244718,-0.023864,9595.9905,3.016614
205,ENST00000592195.1,48.241484,8.879505,0.199219,14231.6054,3.205136
206,ENST00000591166.1,61.053608,9.831638,0.202062,10661.4186,3.035589
207,ENST00000592897.1,-14.328571,8.499657,0.257143,888.1295,2.023211
208,ENST00000589451.1,68.074603,5.497945,0.119048,6378.287,3.064878
209,ENST00000591365.1,84.650584,11.999968,-0.788716,27205.6459,3.35567
210,ENST00000590522.1,60.134426,7.797274,0.127869,6652.6628,2.931561
211,ENST00000590495.1,74.747706,11.999968,-0.655046,12196.9344,3.007498
212,ENST00000433001.1,60.369811,9.295584,-0.396226,6052.9232,2.814355
213,ENST00000548801.1,53.720069,9.690581,-0.210345,16670.1708,3.235843
214,ENST00000582096.1,37.993607,9.170644,0.215574,13922.1794,3.181593
215,ENST00000577267.1,44.081818,5.604575,0.637879,7547.7871,3.129599
216,ENST00000579003.1,50.073077,8.487795,-0.785897,8735.7663,3.012928
217,ENST00000583841.1,67.502804,9.574151,-0.440187,12196.103,3.105462
218,ENST00000582348.1,54.077778,9.443732,-0.097531,8778.0581,2.968722
219,ENST00000584597.1,66.364151,9.300096,0.149057,5951.9495,2.80685
220,ENST00000582564.1,47.658452,6.988036,-0.333333,10053.3761,3.158259
221,ENST00000577270.1,47.658452,6.988036,-0.333333,10053.3761,3.158259
222,ENST00000579201.1,41.460606,6.036324,-0.424242,3853.4708,2.805759
223,ENST00000579125.1,58.146835,11.495889,-0.589873,25137.5732,3.339979
224,ENST00000580948.1,29.432,9.976692,-0.16,5468.2974,2.739657
225,ENST00000591956.1,35.540476,7.960443,-0.252381,4286.78,2.732
226,ENST00000587743.1,40.444355,6.013645,0.583065,13736.9785,3.358944
227,ENST00000565256.1,65.434021,8.329976,-0.058763,10691.2628,3.108723
228,ENST00000572151.1,49.417021,6.508258,0.865957,5225.3272,2.905189
229,ENST00000573394.1,44.662637,11.064274,-0.371429,10060.551,2.959176
230,ENST00000577000.1,69.184874,8.43738,-0.330252,12613.2893,3.174911
231,ENST00000582866.1,41.744318,6.188539,0.486364,9898.4467,3.20425
232,ENST00000570869.1,9.1875,6.501551,-0.975,1013.1703,2.195443
233,ENST00000583253.1,37.828205,9.692257,0.569231,4348.2502,2.652857
234,ENST00000581613.1,27.71875,9.456239,0.26875,7477.8052,2.898605
235,ENST00000583558.1,6.221277,10.502174,-1.240426,5762.811,2.740146
236,ENST00000579580.1,31.121053,6.074179,-0.120395,17016.047,3.447526
237,ENST00000586922.2,61.414218,8.391286,-0.077725,21898.752,3.416757
238,ENST00000596923.1,46.767143,9.695223,-0.882857,8474.6989,2.942063
239,ENST00000599934.1,43.156757,10.453113,-0.118919,4314.2457,2.61671
240,ENST00000589440.1,74.76338,6.040359,0.216901,7643.9502,3.102598
241,ENST00000588803.1,43.985714,8.68062,-0.216071,6102.8774,2.847601
242,ENST00000587933.1,75.667442,9.521094,0.427907,5137.9081,2.732904
243,ENST00000585279.1,50.022973,8.66605,-0.332432,8818.0888,3.00798
244,ENST00000577806.1,50.022973,8.66605,-0.332432,8818.0888,3.00798
245,ENST00000581192.1,25.129412,4.093056,-0.147059,2050.3291,2.700642
246,ENST00000575722.1,121.145455,11.999968,-1.054545,2632.0851,2.343095
247,ENST00000573860.1,96.937895,11.999968,-0.258947,9447.7809,2.896701
248,ENST00000589360.1,77.454386,11.346645,-0.664912,5681.3493,2.700451
249,ENST00000600056.1,71.59878,11.763046,-0.664634,8804.0215,2.874741
250,ENST00000588798.1,104.756,4.74983,-0.74,2585.843,2.736721
251,ENST00000592671.1,21.07,4.050028,0.95,3466.1184,2.932892
252,ENST00000549131.1,85.560563,6.52639,-0.280282,7430.4204,3.056722
253,ENST00000590274.1,22.311765,7.791472,0.263235,7815.0004,3.001742
254,ENST00000586816.1,42.665217,9.626693,0.417391,2899.6936,2.480314
255,ENST00000586885.1,76.971875,9.382036,-0.273438,7072.9615,2.87788
256,ENST00000594557.1,32.686833,7.716825,0.916667,6984.3097,2.957164
257,ENST00000593653.1,26.670833,4.050028,-0.970833,2729.9034,2.829333
258,ENST00000598922.1,85.814706,8.364918,-0.785294,3688.1362,2.645329
259,ENST00000594230.1,54.79434,4.050028,0.596226,5467.2878,3.130635
260,ENST00000586954.1,62.536957,10.548527,-1.478261,5415.1958,2.711268
261,ENST00000586784.1,39.201887,9.099277,-0.277358,5594.411,2.789453
262,ENST00000590628.1,76.684615,11.049124,0.113675,13522.6814,3.08809
263,ENST00000588318.1,58.548889,10.255969,-0.375556,5021.8174,2.69077
264,ENST00000588784.1,39.747799,8.66663,-0.201258,16954.2945,3.291651
265,ENST00000592716.1,68.094737,4.867771,-0.139474,4074.7199,2.923286
266,ENST00000604333.1,28.094118,9.303835,-1.176471,2079.4214,2.351219
267,ENST00000588286.1,50.366757,10.611577,-0.634234,11599.0512,3.03904
268,ENST00000473572.2,51.643571,5.375741,-0.274286,15324.3788,3.455097
269,ENST00000587278.1,30.9075,11.999968,-0.4125,4139.6609,2.539042
270,ENST00000587060.1,80.64375,10.065272,-0.989583,5554.2113,2.742583
271,ENST00000588040.1,60.67234,11.724108,0.402128,5127.171,2.64179
272,ENST00000594299.1,61.2875,7.817388,0.395833,10531.4095,3.129747
273,ENST00000595395.1,32.070588,9.188308,-0.311765,2031.3801,2.346516
274,ENST00000587128.1,57.620513,7.798757,1.464103,4423.4124,2.754497
275,ENST00000590369.1,71.036,10.763013,-0.764,2773.2213,2.412733
276,ENST00000588655.1,56.441667,4.396292,0.108333,4030.601,2.962757
277,ENST00000598754.1,54.947727,9.591236,-0.154545,4930.7328,2.711881
278,ENST00000601263.1,93.838095,10.594364,-0.636508,7216.2034,2.833871
279,ENST00000595673.1,109.711429,11.453147,-1.037143,3951.4565,2.539089
280,ENST00000602172.1,70.309259,10.971826,-0.975926,6391.3524,2.766059
281,ENST00000596521.1,57.306329,9.542497,-0.120253,8991.5252,2.974632
282,ENST00000600068.1,55.26506,6.50013,-1.003614,9734.7036,3.175691
283,ENST00000600047.1,48.897333,11.035134,-0.266667,8452.95,2.884797
284,ENST00000593427.1,15.306296,10.033875,-0.069136,8938.2023,2.950269
285,ENST00000595422.1,46.594872,7.675788,0.610256,4323.244,2.751457
286,ENST00000594562.1,24.7375,6.504677,0.475,4521.3603,2.842668
287,ENST00000595302.1,66.006276,8.93095,-0.010879,26297.2127,3.46916
288,ENST00000597309.1,36.726989,8.536146,0.250538,10354.2443,3.084214
289,ENST00000597980.1,68.091111,8.509585,-0.594444,9625.7834,3.053911
290,ENST00000423704.1,43.737705,6.03962,0.393443,6701.8077,3.045574
291,ENST00000438482.1,61.748684,5.746104,0.625,7863.0289,3.136534
292,ENST00000602458.1,95.695833,9.9618,-0.125,10424.7593,3.020143
293,ENST00000594472.1,14.301515,9.056857,0.392424,7392.5798,2.91235
294,ENST00000420644.1,83.088889,11.999968,-0.285185,3046.4638,2.406323
295,ENST00000443038.1,38.435417,9.35902,-1.222917,5529.23,2.772169
296,ENST00000366187.2,30.534375,7.899263,-0.19375,3705.2407,2.672155
297,ENST00000415640.1,44.352101,5.457532,-0.790756,13055.4236,3.378976
298,ENST00000440698.1,67.358696,9.24936,-0.262319,15357.7289,3.220477
299,ENST00000412297.1,41.396154,9.507942,-0.589744,8944.0596,2.97391
300,ENST00000601494.1,52.312903,5.955783,0.248387,3620.1873,2.784506
301,ENST00000602091.1,60.832609,5.464012,-0.03913,4964.6285,2.958853
302,ENST00000601395.1,66.26617,10.664376,0.351064,5318.2119,2.6987
303,ENST00000447639.1,62.21,4.830939,0.351,10434.9859,3.334661
304,ENST00000422761.1,62.21,4.830939,0.351,10434.9859,3.334661
305,ENST00000548978.2,63.80625,10.108401,-0.201042,10716.463,3.025778
306,ENST00000604845.1,49.902899,9.161296,0.834783,7975.5292,2.940301
307,ENST00000604219.1,77.736,7.868189,0.696,2978.5782,2.57928
308,ENST00000445178.1,8.785507,8.98736,-0.333333,7810.8336,2.939565
309,ENST00000446816.1,56.562871,10.139861,-0.286634,22058.1147,3.337736
310,ENST00000603748.1,48.368385,10.038066,-0.692547,18775.6137,3.272176
311,ENST00000439494.1,63.941324,6.101859,-0.008824,7651.7322,3.098644
312,ENST00000594898.1,56.35,4.529636,0.39375,1849.2186,2.611987
313,ENST00000443132.1,53.873684,6.478247,0.222368,8286.3945,3.107248
314,ENST00000447413.1,63.257143,5.814367,-0.030769,10726.2678,3.266182
315,ENST00000592161.1,47.796,10.74825,-0.113333,8096.4418,2.877533
316,ENST00000587576.1,34.198734,9.514776,0.125316,8523.9618,2.952727
317,ENST00000604571.1,35.789091,10.220769,-0.545455,6434.5335,2.799723
318,ENST00000589355.1,35.43,10.572509,-0.494,5907.9669,2.748036
319,ENST00000604692.1,45.885246,10.598683,-0.210656,13279.2025,3.098267
320,ENST00000590743.1,58.204255,11.435418,-0.329787,5431.1711,2.677555
321,ENST00000589830.1,95.484,4.535092,0.272,2861.356,2.800674
322,ENST00000604956.1,16.973077,9.802627,-0.419231,6111.0218,2.795467
323,ENST00000418062.1,85.962121,10.103115,-1.459091,7968.7788,2.897487
324,ENST00000578746.1,66.042857,8.634009,0.146429,3217.808,2.572511
325,ENST00000584485.1,26.1341,8.344095,0.75,11529.6283,3.14075
326,ENST00000582038.2,36.694328,9.22267,0.197015,8154.3617,2.947024
327,ENST00000413911.1,86.644167,11.999968,-1.005,12491.7805,3.017861
328,ENST00000428777.1,74.055882,10.664376,-0.058824,4093.9581,2.585338
329,ENST00000452057.1,49.175439,10.071396,-1.687719,7045.9,2.845467
330,ENST00000441749.1,52.8125,4.369066,0.66875,1827.145,2.622422
331,ENST00000425481.1,57.545,4.694298,0.0375,4416.217,2.973941
332,ENST00000567819.1,59.397297,5.41496,0.691892,8085.4495,3.1744
333,ENST00000416204.1,30.402857,11.698965,-0.1,3725.2222,2.504366
334,ENST00000412497.1,87.1,6.515874,-0.369048,4742.4379,2.862625
335,ENST00000419666.2,22.929167,10.0224,0.039583,5415.2954,2.733453
336,ENST00000421829.1,69.925926,9.500722,-0.111111,2898.3679,2.485818
337,ENST00000595300.1,37.464706,6.692644,0.491176,4051.7089,2.782757
338,ENST00000596537.1,-4.067857,8.189048,-0.514286,3267.6229,2.602086
339,ENST00000593517.1,23.659574,8.553681,0.010638,5503.5299,2.809163
340,ENST00000512005.1,44.5925,9.299967,-1.01,4861.6113,2.719129
341,ENST00000598163.1,49.166667,10.375364,-0.547368,5847.6009,2.751744
342,ENST00000601795.1,35.537647,8.360792,-0.222353,9840.3092,3.07113
343,ENST00000565959.1,59.490152,6.187913,0.516667,14589.1064,3.372669
344,ENST00000601471.1,54.260789,11.36663,-0.392105,4573.2944,2.605675
345,ENST00000600155.1,76.21038,9.141698,-0.501266,9207.6022,3.003551
346,ENST00000427022.1,29.303846,7.581946,0.016667,8913.2675,3.070626
347,ENST00000432411.1,42.078947,6.699123,-0.007895,8368.6479,3.096985
348,ENST00000448927.1,70.89337,11.544241,-0.50884,19240.7124,3.222116
349,ENST00000588753.1,63.498437,10.77494,-0.614062,6952.8998,2.810424
350,ENST00000444966.1,44.471429,8.001703,0.685714,2418.9637,2.481881
351,ENST00000447037.1,29.2075,10.786415,0.565,4454.3804,2.616961
352,ENST00000430259.1,25.842857,6.891978,0.302381,4597.1282,2.824793
353,ENST00000458623.1,57.278723,8.685261,0.551064,4988.875,2.759975
354,ENST00000476405.1,53.977119,4.63223,-0.90678,14244.0061,3.487983
355,ENST00000436079.1,52.951955,10.537889,-0.860902,15196.9449,3.159304
356,ENST00000429962.1,57.681879,9.949615,-0.493333,18790.1762,3.276354
357,ENST00000444093.1,59.093277,11.107274,0.239496,12866.9669,3.064243
358,ENST00000431924.2,47.414,9.913835,-0.282,11266.0542,3.055912
359,ENST00000444381.1,58.156322,8.864161,-0.32069,9612.7293,3.035609
360,ENST00000412067.1,18.888679,9.391255,0.019811,11302.9404,3.080829
361,ENST00000602478.1,44.841026,10.642715,0.076923,4510.3045,2.628177
362,ENST00000450920.1,69.308333,8.817679,-0.455208,10377.5577,3.07111
363,ENST00000523354.1,17.935897,9.492792,1.279487,4450.3798,2.671928
